"3300000000","3300","80","","","ESSENTIAL OILS AND RESINOIDS; PERFUMERY; COSMETIC OR TOILET PREPARATIONS"
"3301000000","3301","80","","","Essential oils (terpeneless or not); including concretes and absolutes; resinoids; extracted oleoresins; concentrates of essential oils in fats; in fixed oils; in waxes or the like; obtained by enfleurage or maceration; terpenic by-products of the deterpenation of essential oils; aqueous distillates and aqueous solutions of essential oils"
"3301120000","","10","","","Essential oils of citrus fruit"
"3301120000","3301 12","80","","","Of orange"
"3301121000","3301 12 10","80","0.0%","","Not deterpenated"
"3301129000","3301 12 90","80","0.0%","","Deterpenated"
"3301130000","3301 13","80","","","Of lemon"
"3301131000","3301 13 10","80","0.0%","","Not deterpenated"
"3301139000","3301 13 90","80","0.0%","","Deterpenated"
"3301190000","3301 19","80","","","Other"
"3301192000","3301 19 20","80","0.0%","","Not deterpenated"
"3301198000","3301 19 80","80","0.0%","","Deterpenated"
"3301240000","","10","","","Essential oils other than those of citrus fruit"
"3301240000","3301 24","80","","","Of peppermint (Mentha piperita)"
"3301241000","3301 24 10","80","0.0%","","Not deterpenated"
"3301249000","3301 24 90","80","0.0%","","Deterpenated"
"3301250000","3301 25","80","","","Of other mints"
"3301251000","3301 25 10","80","0.0%","","Not deterpenated"
"3301259000","3301 25 90","80","0.0%","","Deterpenated"
"3301290000","3301 29","80","","","Other"
"3301291100","","10","","","Of clove; niaouli and ylang-ylang"
"3301291100","3301 29 11","80","0.0%","","Not deterpenated"
"3301293100","3301 29 31","80","0.0%","","Deterpenated"
"3301294100","","10","","","Other"
"3301294100","3301 29 41","80","0.0%","","Not deterpenated"
"3301297100","","10","","","Deterpenated"
"3301297100","3301 29 71","80","0.0%","","Of geranium; of jasmin; of vetiver"
"3301297900","3301 29 79","80","0.0%","","Of lavender or of lavandin"
"3301299100","3301 29 91","80","0.0%","","Other"
"3301300000","3301 30","80","0.0%","","Resinoids"
"3301900000","3301 90","80","","","Other"
"3301901000","3301 90 10","80","0.0%","","Terpenic by-products of the deterpenation of essential oils"
"3301902100","","10","","","Extracted oleoresins"
"3301902100","3301 90 21","80","0.0%","","Of liquorice and hops"
"3301903000","3301 90 30","80","0.0%","","Other"
"3301909000","3301 90 90","80","0.0%","","Other"
"3302000000","3302","80","","","Mixtures of odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances; of a kind used as raw materials in industry; other preparations based on odoriferous substances; of a kind used for the manufacture of beverages"
"3302100000","3302 10","80","","","Of a kind used in the food or drink industries"
"3302101000","","10","","","Of a kind used in the drink industries"
"3302101000","","20","","","Preparations containing all flavouring agents characterising a beverage"
"3302101000","3302 10 10","80","0.0%","","Of an actual alcoholic strength by volume exceeding 0.5%"
"3302102100","","10","","","Other"
"3302102100","3302 10 21","80","0.0%","","Containing no milkfats; sucrose; isoglucose; glucose or starch or containing; by weight; less than 1.5% milkfat; 5% sucrose or isoglucose; 5% glucose or starch"
"3302102900","3302 10 29","80","0.0%","","Other"
"3302104000","3302 10 40","80","0.0%","","Other"
"3302109000","3302 10 90","80","0.0%","","Of a kind used in the food industries"
"3302900000","3302 90","80","","","Other"
"3302901000","3302 90 10","80","0.0%","","Alcoholic solutions"
"3302909000","3302 90 90","80","0.0%","","Other"
"3303000000","3303","80","","","Perfumes and toilet waters"
"3303001000","3303 00 10","80","0.0%","","Perfumes"
"3303009000","3303 00 90","80","0.0%","","Toilet waters"
"3304000000","3304","80","","","Beauty or make-up preparations and preparations for the care of the skin (other than medicaments); including sunscreen or suntan preparations; manicure or pedicure preparations"
"3304100000","3304 10","80","0.0%","","Lip make-up preparations"
"3304200000","3304 20","80","0.0%","","Eye make-up preparations"
"3304300000","3304 30","80","0.0%","","Manicure or pedicure preparations"
"3304910000","","10","","","Other"
"3304910000","3304 91","80","0.0%","","Powders; whether or not compressed"
"3304990000","3304 99","80","0.0%","","Other"
"3305000000","3305","80","","","Preparations for use on the hair"
"3305100000","3305 10","80","0.0%","","Shampoos"
"3305200000","3305 20","80","0.0%","","Preparations for permanent waving or straightening"
"3305300000","3305 30","80","0.0%","","Hair lacquers"
"3305900000","3305 90","80","0.0%","","Other"
"3306000000","3306","80","","","Preparations for oral or dental hygiene; including denture fixative pastes and powders; yarn used to clean between the teeth (dental floss); in individual retail packages"
"3306100000","3306 10","80","0.0%","","Dentifrices"
"3306200000","3306 20","80","0.0%","","Yarn used to clean between the teeth (dental floss)"
"3306900000","3306 90","80","0.0%","","Other"
"3307000000","3307","80","","","Pre-shave; shaving or aftershave preparations; personal deodorants; bath preparations; depilatories and other perfumery; cosmetic or toilet preparations; not elsewhere specified or included; prepared room deodorisers; whether or not perfumed or having disinfectant properties"
"3307100000","3307 10","80","0.0%","","Pre-shave; shaving or aftershave preparations"
"3307200000","3307 20","80","0.0%","","Personal deodorants and antiperspirants"
"3307300000","3307 30","80","0.0%","","Perfumed bath salts and other bath preparations"
"3307410000","","10","","","Preparations for perfuming or deodorising rooms; including odoriferous preparations used during religious rites"
"3307410000","3307 41","80","0.0%","","'Agarbatti' and other odoriferous preparations which operate by burning"
"3307490000","3307 49","80","0.0%","","Other"
"3307900000","3307 90","80","0.0%","","Other"
