"4200000000","4200","80","","","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS; HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)"
"4201000000","4201","80","0.0%","","Saddlery and harness for any animal (including traces; leads; knee pads; muzzles; saddle-cloths; saddlebags; dog coats and the like); of any material"
"4202000000","4202","80","","","Trunks; suitcases; vanity cases; executive-cases; briefcases; school satchels; spectacle cases; binocular cases; camera cases; musical instrument cases; gun cases; holsters and similar containers; travelling-bags; insulated food or beverages bags; toilet bags; rucksacks; handbags; shopping-bags; wallets; purses; map-cases; cigarette-cases; tobacco-pouches; tool bags; sports bags; bottle-cases; jewellery boxes; powder boxes; cutlery cases and similar containers; of leather or of composition leather; of sheeting of plastics; of textile materials; of vulcanised fibre or of paperboard; or wholly or mainly covered with such materials or with paper"
"4202110000","","10","","","Trunks; suitcases; vanity cases; executive-cases; briefcases; school satchels and similar containers"
"4202110000","4202 11","80","","","With outer surface of leather or of composition leather"
"4202111000","4202 11 10","80","0.0%","","Executive-cases; briefcases; school satchels and similar containers"
"4202119000","4202 11 90","80","0.0%","","Other"
"4202120000","4202 12","80","","","With outer surface of plastics or of textile materials"
"4202121100","","10","","","Of sheeting of plastics"
"4202121100","4202 12 11","80","0.0%","","Executive-cases; briefcases; school satchels and similar containers"
"4202121900","4202 12 19","80","0.0%","","Other"
"4202125000","4202 12 50","80","0.0%","","Of moulded plastic material"
"4202129100","","10","","","Of other materials; including vulcanised fibre"
"4202129100","4202 12 91","80","0.0%","","Executive-cases; briefcases; school satchels and similar containers"
"4202129900","4202 12 99","80","0.0%","","Other"
"4202190000","4202 19","80","","","Other"
"4202191000","4202 19 10","80","0.0%","","Of aluminium"
"4202199000","4202 19 90","80","0.0%","","Of other materials"
"4202210000","","10","","","Handbags; whether or not with shoulder strap; including those without handle"
"4202210000","4202 21","80","0.0%","","With outer surface of leather or of composition leather"
"4202220000","4202 22","80","","","With outer surface of sheeting of plastics or of textile materials"
"4202221000","4202 22 10","80","0.0%","","Of sheeting of plastics"
"4202229000","4202 22 90","80","0.0%","","Of textile materials"
"4202290000","4202 29","80","0.0%","","Other"
"4202310000","","10","","","Articles of a kind normally carried in the pocket or in the handbag"
"4202310000","4202 31","80","0.0%","","With outer surface of leather or of composition leather"
"4202320000","4202 32","80","","","With outer surface of sheeting of plastics or of textile materials"
"4202321000","4202 32 10","80","0.0%","","Of sheeting of plastics"
"4202329000","4202 32 90","80","0.0%","","Of textile materials"
"4202390000","4202 39","80","0.0%","","Other"
"4202910000","","10","","","Other"
"4202910000","4202 91","80","","","With outer surface of leather or of composition leather"
"4202911000","4202 91 10","80","0.0%","","Travelling-bags; toilet bags; rucksacks and sports bags"
"4202918000","4202 91 80","80","0.0%","","Other"
"4202920000","4202 92","80","","","With outer surface of sheeting of plastics or of textile materials"
"4202921100","","10","","","Of sheeting of plastics"
"4202921100","4202 92 11","80","0.0%","","Travelling-bags; toilet bags; rucksacks and sports bags"
"4202921500","4202 92 15","80","0.0%","","Musical instrument cases"
"4202921900","4202 92 19","80","0.0%","","Other"
"4202929100","","10","","","Of textile materials"
"4202929100","4202 92 91","80","0.0%","","Travelling-bags; toilet bags; rucksacks and sports bags"
"4202929800","4202 92 98","80","0.0%","","Other"
"4202990000","4202 99","80","0.0%","","Other"
"4203000000","4203","80","","","Articles of apparel and clothing accessories; of leather or of composition leather"
"4203100000","4203 10","80","0.0%","","Articles of apparel"
"4203210000","","10","","","Gloves; mittens and mitts"
"4203210000","4203 21","80","0.0%","","Specially designed for use in sports"
"4203290000","4203 29","80","","","Other"
"4203291000","4203 29 10","80","9.0%","","Protective for all trades"
"4203299000","4203 29 90","80","7.0%","","Other"
"4203300000","4203 30","80","0.0%","","Belts and bandoliers"
"4203400000","4203 40","80","0.0%","","Other clothing accessories"
"4205000000","4205","80","","","Other articles of leather or of composition leather"
"4205001100","","10","","","Of a kind used in machinery or mechanical appliances or for other technical uses"
"4205001100","4205 00 11","80","0.0%","","Conveyor or transmission belts or belting"
"4205001900","4205 00 19","80","0.0%","","Other"
"4205009000","4205 00 90","80","0.0%","","Other"
"4206000000","4206","80","0.0%","","Articles of gut (other than silkworm gut); of goldbeater's skin; of bladders or of tendons"
