"8108906010","8108 90 60 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Tubes and pipes; with attached fittings; suitable for conducting gases or liquids; for use in civil aircraft"
"8108906020","8108 90 60 20","80","0.0%","","Thin-walled tubes ready for use in ventilation and air-conditioning systems; for use in certain types of aircraft"
"8108906030","8108 90 60 30","80","0.0%","","Seamless tubes and pipes of a titanium or an alloy of titanium with:; - a diameter of 19 mm or more but not more than 159 mm;; - a wall thickness of 0.4 mm or more but not more than 8 mm; and; - a maximum length of 18 m"
"8108906090","8108 90 60 90","80","0.0%","","Other"
"8108909000","8108 90 90","80","0.0%","","Other"
"8109000000","8109","80","","","Zirconium and articles thereof; including waste and scrap"
"8109200000","8109 20","80","0.0%","","Unwrought zirconium; powders"
"8109300000","8109 30","80","0.0%","","Waste and scrap"
"8109900000","8109 90","80","0.0%","","Other"
"8110000000","8110","80","","","Antimony and articles thereof; including waste and scrap"
"8110100000","8110 10","80","0.0%","","Unwrought antimony; powders"
"8110200000","8110 20","80","0.0%","","Waste and scrap"
"8110900000","8110 90","80","0.0%","","Other"
"8111000000","8111","80","","","Manganese and articles thereof; including waste and scrap"
"8111001100","","10","","","Unwrought manganese; waste and scrap; powders"
"8111001100","8111 00 11","80","0.0%","","Unwrought manganese; powders"
"8111001900","8111 00 19","80","0.0%","","Waste and scrap"
"8111009000","8111 00 90","80","0.0%","","Other"
"8112000000","8112","80","","","Beryllium; chromium; germanium; vanadium; gallium; hafnium; indium; niobium (columbium); rhenium and thallium; and articles of these metals; including waste and scrap"
"8112120000","","10","","","Beryllium"
"8112120000","8112 12","80","0.0%","","Unwrought; powders"
"8112130000","8112 13","80","0.0%","","Waste and scrap"
"8112190000","8112 19","80","0.0%","","Other"
"8112210000","","10","","","Chromium"
"8112210000","8112 21","80","","","Unwrought; powders"
"8112211000","8112 21 10","80","0.0%","","Alloys containing more than 10% by weight of nickel"
"8112219000","8112 21 90","80","0.0%","","Other"
"8112220000","8112 22","80","0.0%","","Waste and scrap"
"8112290000","8112 29","80","0.0%","","Other"
"8112510000","","10","","","Thallium"
"8112510000","8112 51","80","0.0%","","Unwrought; powders"
"8112520000","8112 52","80","0.0%","","Waste and scrap"
"8112590000","8112 59","80","0.0%","","Other"
"8112920000","","10","","","Other"
"8112920000","8112 92","80","","","Unwrought; waste and scrap; powders"
"8112921000","8112 92 10","80","0.0%","","Hafnium (celtium)"
"8112922100","","10","","","Niobium (columbium); rhenium; gallium; indium; vanadium; germanium"
"8112922100","8112 92 21","80","0.0%","","Waste and scrap"
"8112923100","","10","","","Other"
"8112923100","8112 92 31","80","0.0%","","Niobium (columbium); rhenium"
"8112928100","8112 92 81","80","0.0%","","Indium"
"8112928900","8112 92 89","80","0.0%","","Gallium"
"8112929100","8112 92 91","80","0.0%","","Vanadium"
"8112929500","8112 92 95","80","0.0%","","Germanium"
"8112990000","8112 99","80","","","Other"
"8112992000","8112 99 20","80","0.0%","","Hafnium (celtium); germanium"
"8112993000","8112 99 30","80","0.0%","","Niobium (columbium); rhenium"
"8112997000","8112 99 70","80","0.0%","","Gallium; indium; vanadium"
"8113000000","8113","80","","","Cermets and articles thereof; including waste and scrap"
"8113002000","8113 00 20","80","0.0%","","Unwrought"
"8113004000","8113 00 40","80","0.0%","","Waste and scrap"
"8113009000","8113 00 90","80","0.0%","","Other"
