"3700000000","3700","80","","","PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS"
"3701000000","3701","80","","","Photographic plates and film in the flat; sensitised; unexposed; of any material other than paper; paperboard or textiles; instant print film in the flat; sensitised; unexposed; whether or not in packs"
"3701100000","3701 10","80","0.0%","","For X-ray"
"3701200000","3701 20","80","0.0%","","Instant print film"
"3701300000","3701 30","80","0.0%","","Other plates and film; with any side exceeding 255 mm"
"3701910000","","10","","","Other"
"3701910000","3701 91","80","0.0%","","For colour photography (polychrome)"
"3701990000","3701 99","80","0.0%","","Other"
"3702000000","3702","80","","","Photographic film in rolls; sensitised; unexposed; of any material other than paper; paperboard or textiles; instant print film in rolls; sensitised; unexposed"
"3702100000","3702 10","80","0.0%","","For X-ray"
"3702310000","","10","","","Other film; without perforations; of a width not exceeding 105 mm"
"3702310000","3702 31","80","","","For colour photography (polychrome)"
"3702319100","3702 31 91","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Colour negative film:; - of a width of 75 mm or more but not exceeding 105 mm and; - of a length of 100 m or more for the manufacture of instant-picture film-packs"
"3702319700","3702 31 97","80","0.0%","","Other"
"3702320000","3702 32","80","","","Other; with silver halide emulsion"
"3702321000","","10","","","Of a width not exceeding 35 mm"
"3702321000","3702 32 10","80","0.0%","","Microfilm; film for the graphic arts"
"3702322000","3702 32 20","80","0.0%","","Other"
"3702328500","3702 32 85","80","0.0%","","Of a width exceeding 35 mm"
"3702390000","3702 39","80","0.0%","","Other"
"3702410000","","10","","","Other film; without perforations; of a width exceeding 105 mm"
"3702410000","3702 41","80","0.0%","","Of a width exceeding 610 mm and of a length exceeding 200 m; for colour photography (polychrome)"
"3702420000","3702 42","80","0.0%","","Of a width exceeding 610 mm and of a length exceeding 200 m; other than for colour photography"
"3702430000","3702 43","80","0.0%","","Of a width exceeding 610 mm and of a length not exceeding 200 m"
"3702440000","3702 44","80","0.0%","","Of a width exceeding 105 mm but not exceeding 610 mm"
"3702520000","","10","","","Other film; for colour photography (polychrome)"
"3702520000","3702 52","80","0.0%","","Of a width not exceeding 16 mm"
"3702530000","3702 53","80","0.0%","","Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m; for slides"
"3702540000","3702 54","80","0.0%","","Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m; other than for slides"
"3702550000","3702 55","80","0.0%","","Of a width exceeding 16 mm but not exceeding 35 mm and of a length exceeding 30 m"
"3702560000","3702 56","80","0.0%","","Of a width exceeding 35 mm"
"3702960000","","10","","","Other"
"3702960000","3702 96","80","","","Of a width not exceeding 35 mm and of a length not exceeding 30 m"
"3702961000","3702 96 10","80","0.0%","","Microfilm; film for the graphic arts"
"3702969000","3702 96 90","80","0.0%","","Other"
"3702970000","3702 97","80","","","Of a width not exceeding 35 mm and of a length exceeding 30 m"
"3702971000","3702 97 10","80","0.0%","","Microfilm; film for the graphic arts"
"3702979000","3702 97 90","80","0.0%","","Other"
"3702980000","3702 98","80","0.0%","","Of a width exceeding 35 mm"
"3703000000","3703","80","","","Photographic paper; paperboard and textiles; sensitised; unexposed"
"3703100000","3703 10","80","0.0%","","In rolls of a width exceeding 610 mm"
"3703200000","3703 20","80","0.0%","","Other; for colour photography (polychrome)"
"3703900000","3703 90","80","0.0%","","Other"
"3704000000","3704","80","","","Photographic plates; film; paper; paperboard and textiles; exposed but not developed"
"3704001000","3704 00 10","80","0.0%","","Plates and film"
"3704009000","3704 00 90","80","0.0%","","Other"
"3705000000","3705","80","","","Photographic plates and film; exposed and developed; other than cinematographic film"
"3705001000","3705 00 10","80","0.0%","","For offset reproduction"
"3705009000","3705 00 90","80","0.0%","","Other"
"3706000000","3706","80","","","Cinematographic film; exposed and developed; whether or not incorporating soundtrack or consisting only of soundtrack"
"3706100000","3706 10","80","","","Of a width of 35 mm or more"
"3706102000","3706 10 20","80","0.0%","","Consisting only of soundtrack; negatives; intermediate positives"
"3706109900","3706 10 99","80","0.0%","","Other positives"
"3706900000","3706 90","80","","","Other"
"3706905200","3706 90 52","80","0.0%","","Consisting only of soundtrack; negatives; intermediate positives; newsreels"
"3706909100","","10","","","Other; of a width of"
"3706909100","3706 90 91","80","0.0%","","Less than 10 mm"
"3706909900","3706 90 99","80","0.0%","","10 mm or more"
"3707000000","3707","80","","","Chemical preparations for photographic uses (other than varnishes; glues; adhesives and similar preparations); unmixed products for photographic uses; put up in measured portions or put up for retail sale in a form ready for use"
"3707100000","3707 10","80","0.0%","","Sensitising emulsions"
"3707900000","3707 90","80","","","Other"
"3707902100","","10","","","Developers and fixers"
"3707902100","3707 90 21","80","0.0%","","Thermoplastic or electrostatic toner cartridges (without moving parts) for insertion into apparatus of subheadings 8443 31; 8443 32 or 8443 39"
"3707902900","3707 90 29","80","0.0%","","Other"
"3707909000","3707 90 90","80","0.0%","","Other"
