"7600000000","7600","80","","","ALUMINIUM AND ARTICLES THEREOF"
"7601000000","7601","80","","","Unwrought aluminium"
"7601100000","7601 10","80","0.0%","","Aluminium; not alloyed"
"7601200000","7601 20","80","","","Aluminium alloys"
"7601202000","7601 20 20","80","0.0%","","Slabs and billets"
"7601208000","7601 20 80","80","0.0%","","Other"
"7602000000","7602","80","","","Aluminium waste and scrap"
"7602001100","","10","","","Waste"
"7602001100","7602 00 11","80","0.0%","","Turnings; shavings; chips; milling waste; sawdust and filings; waste of coloured; coated or bonded sheets and foil; of a thickness (excluding any backing) not exceeding 0.2 mm"
"7602001900","7602 00 19","80","0.0%","","Other (including factory rejects)"
"7602009000","7602 00 90","80","0.0%","","Scrap"
"7603000000","7603","80","","","Aluminium powders and flakes"
"7603100000","7603 10","80","0.0%","","Powders of non-lamellar structure"
"7603200000","7603 20","80","0.0%","","Powders of lamellar structure; flakes"
"7604000000","7604","80","","","Aluminium bars; rods and profiles"
"7604100000","7604 10","80","","","Of aluminium; not alloyed"
"7604101000","7604 10 10","80","0.0%","","Bars and rods"
"7604109000","7604 10 90","80","0.0%","","Profiles"
"7604210000","","10","","","Of aluminium alloys"
"7604210000","7604 21","80","0.0%","","Hollow profiles"
"7604290000","7604 29","80","","","Other"
"7604291000","7604 29 10","80","0.0%","","Bars and rods"
"7604299000","7604 29 90","80","0.0%","","Profiles"
"7605000000","7605","80","","","Aluminium wire"
"7605110000","","10","","","Of aluminium; not alloyed"
"7605110000","7605 11","80","0.0%","","Of which the maximum cross-sectional dimension exceeds 7 mm"
"7605190000","7605 19","80","0.0%","","Other"
"7605210000","","10","","","Of aluminium alloys"
"7605210000","7605 21","80","0.0%","","Of which the maximum cross-sectional dimension exceeds 7 mm"
"7605290000","7605 29","80","0.0%","","Other"
"7606000000","7606","80","","","Aluminium plates; sheets and strip; of a thickness exceeding 0.2 mm"
"7606110000","","10","","","Rectangular (including square)"
"7606110000","7606 11","80","","","Of aluminium; not alloyed"
"7606111000","7606 11 10","80","0.0%","","Painted; varnished or coated with plastics"
"7606119100","","10","","","Other; of a thickness of"
"7606119100","7606 11 91","80","0.0%","","Less than 3 mm"
"7606119300","7606 11 93","80","0.0%","","Not less than 3 mm but less than 6 mm"
"7606119900","7606 11 99","80","0.0%","","Not less than 6 mm"
"7606120000","7606 12","80","","","Of aluminium alloys"
"7606121100","","10","","","Beverage can body stock; end stock and tab stock"
"7606121100","7606 12 11","80","0.0%","","Beverage can body stock"
"7606121900","7606 12 19","80","0.0%","","Beverage can end stock and tab stock"
"7606122000","","10","","","Other"
"7606122000","7606 12 20","80","0.0%","","Painted; varnished or coated with plastics"
"7606129200","","10","","","Other; of a thickness of"
"7606129200","7606 12 92","80","0.0%","","Less than 3 mm"
"7606129300","7606 12 93","80","0.0%","","Not less than 3 mm but less than 6 mm"
"7606129900","7606 12 99","80","0.0%","","Not less than 6 mm"
"7606910000","","10","","","Other"
"7606910000","7606 91","80","0.0%","","Of aluminium; not alloyed"
"7606920000","7606 92","80","0.0%","","Of aluminium alloys"
"7607000000","7607","80","","","Aluminium foil (whether or not printed or backed with paper; paperboard; plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.2 mm"
"7607110000","","10","","","Not backed"
"7607110000","7607 11","80","","","Rolled but not further worked"
"7607111100","","10","","","Of a thickness of less than 0.021 mm"
"7607111100","7607 11 11","80","","","In rolls of a weight not exceeding 10kg"
"7607111110","7607 11 11 10","80","7.5%","","Of a thickness of 0.007 mm or more but less than 0.021 mm"
"7607111190","7607 11 11 90","80","0.0%","","Other"
"7607111900","7607 11 19","80","0.0%","","Other"
"7607119000","7607 11 90","80","0.0%","","Of a thickness of not less than 0.021 mm but not more than 0.2 mm"
"7607190000","7607 19","80","","","Other"
"7607191000","7607 19 10","80","","","Of a thickness of less than 0.021 mm"
"7607191010","7607 19 10 10","80","7.5%","","Of a thickness of 0.007 mm or more but less than 0.021 mm; in rolls of a weight not exceeding 10kg; not further worked than rolled; embossed"
"7607191090","7607 19 10 90","80","0.0%","","Other"
"7607199000","7607 19 90","80","0.0%","","Of a thickness of not less than 0.021 mm but not more than 0.2 mm"
"7607200000","7607 20","80","","","Backed"
"7607201000","7607 20 10","80","0.0%","","Of a thickness (excluding any backing) of less than 0.021 mm"
"7607209000","7607 20 90","80","0.0%","","Of a thickness (excluding any backing) of not less than 0.021 mm but not more than 0.2 mm"
"7608000000","7608","80","","","Aluminium tubes and pipes"
"7608100000","7608 10","80","","","Of aluminium; not alloyed"
"7608100010","7608 10 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","With attached fittings; suitable for conducting gases or liquids; for use in civil aircraft"
"7608100020","7608 10 00 20","80","0.0%","","Tubes and pipes; ready for fitting; usable as hydraulic conduits or as conduits for fuel-oil or lubricants for use in certain types of aircraft"
"7608100090","7608 10 00 90","80","0.0%","","Other"
"7608200000","7608 20","80","","","Of aluminium alloys"
"7608202000","7608 20 20","80","","","Welded"
"7608202010","7608 20 20 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","With attached fittings; suitable for conducting gases or liquids; for use in civil aircraft"
"7608202020","7608 20 20 20","80","0.0%","","Tubes and pipes; ready for fitting; usable as hydraulic conduits or as conduits for fuel-oil or lubricants for use in certain types of aircraft"
"7608202090","7608 20 20 90","80","0.0%","","Other"
"7608208100","","10","","","Other"
"7608208100","7608 20 81","80","","","Not further worked than extruded"
"7608208110","7608 20 81 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","With attached fittings; suitable for conducting gases or liquids; for use in civil aircraft"
"7608208190","7608 20 81 90","80","0.0%","","Other"
"7608208900","7608 20 89","80","","","Other"
"7608208910","7608 20 89 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","With attached fittings; suitable for conducting gases or liquids; for use in civil aircraft"
"7608208920","7608 20 89 20","80","0.0%","","Tubes and pipes; ready for fitting; usable as hydraulic conduits or as conduits for fuel-oil or lubricants for use in certain types of aircraft"
"7608208930","7608 20 89 30","80","0.0%","","Seamless aluminium alloyed extruded tubes with:; - an outer diameter of 60 mm or more but not more than 420 mm; and; - a wall thickness of 10 mm or more but not more than 80 mm"
"7608208990","7608 20 89 90","80","0.0%","","Other"
"7609000000","7609","80","0.0%","","Aluminium tube or pipe fittings (for example; couplings; elbows; sleeves)"
"7610000000","7610","80","","","Aluminium structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example; bridges and bridge-sections; towers; lattice masts; roofs; roofing frameworks; doors and windows and their frames and thresholds for doors; balustrades; pillars and columns); aluminium plates; rods; profiles; tubes and the like; prepared for use in structures"
"7610100000","7610 10","80","0.0%","","Doors; windows and their frames and thresholds for doors"
"7610900000","7610 90","80","","","Other"
"7610901000","7610 90 10","80","0.0%","","Bridges and bridge-sections; towers and lattice masts"
"7610909000","7610 90 90","80","0.0%","","Other"
