"0709991000","0709 99 10","80","0.0%","","Salad vegetables; other than lettuce (Lactuca sativa) and chicory (Cichorium spp.)"
"0709992000","0709 99 20","80","0.0%","","Chard (or white beet) and cardoons"
"0709994000","0709 99 40","80","0.0%","","Capers"
"0709995000","0709 99 50","80","0.0%","","Fennel"
"0709996000","0709 99 60","80","0.0%","","Sweetcorn"
"0709999000","0709 99 90","80","0.0%","","Other"
"0710000000","0710","80","","","Vegetables (uncooked or cooked by steaming or boiling in water); frozen"
"0710100000","0710 10","80","0.0%","","Potatoes"
"0710210000","","10","","","Leguminous vegetables; shelled or unshelled"
"0710210000","0710 21","80","0.0%","","Peas (Pisum sativum)"
"0710220000","0710 22","80","0.0%","","Beans (Vigna spp.; Phaseolus spp.)"
"0710290000","0710 29","80","0.0%","","Other"
"0710300000","0710 30","80","0.0%","","Spinach; New Zealand spinach and orache spinach (garden spinach)"
"0710400000","0710 40","80","0.0%","","Sweetcorn"
"0710800000","0710 80","80","","","Other vegetables"
"0710801000","0710 80 10","80","0.0%","","Olives"
"0710805100","","10","","","Fruits of the genus Capsicum or of the genus Pimenta "
"0710805100","0710 80 51","80","0.0%","","Sweet peppers"
"0710805900","0710 80 59","80","0.0%","","Other"
"0710806100","","10","","","Mushrooms"
"0710806100","0710 80 61","80","0.0%","","Of the genus Agaricus "
"0710806900","0710 80 69","80","0.0%","","Other"
"0710807000","0710 80 70","80","0.0%","","Tomatoes"
"0710808000","0710 80 80","80","0.0%","","Globe artichokes"
"0710808500","0710 80 85","80","0.0%","","Asparagus"
"0710809500","0710 80 95","80","0.0%","","Other"
"0710900000","0710 90","80","0.0%","","Mixtures of vegetables"
"0711000000","0711","80","","","Vegetables provisionally preserved (for example; by sulphur dioxide gas; in brine; in sulphur water or in other preservative solutions); but unsuitable in that state for immediate consumption"
"0711200000","0711 20","80","","","Olives"
"0711201000","0711 20 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For uses other than the production of oil"
"0711209000","0711 20 90","80","0.0%","","Other"
"0711400000","0711 40","80","0.0%","","Cucumbers and gherkins"
"0711510000","","10","","","Mushrooms and truffles"
"0711510000","0711 51","80","0.0%","","Mushrooms of the genus Agaricus "
"0711590000","0711 59","80","0.0%","","Other"
"0711900000","0711 90","80","","","Other vegetables; mixtures of vegetables"
"0711901000","","10","","","Vegetables"
"0711901000","0711 90 10","80","0.0%","","Fruits of the genus Capsicum or of the genus Pimenta; excluding sweet peppers"
"0711903000","0711 90 30","80","0.0%","","Sweetcorn"
"0711905000","0711 90 50","80","0.0%","","Onions"
"0711907000","0711 90 70","80","0.0%","","Capers"
"0711908000","0711 90 80","80","0.0%","","Other"
"0711909000","0711 90 90","80","0.0%","","Mixtures of vegetables"
"0712000000","0712","80","","","Dried vegetables; whole; cut; sliced; broken or in powder; but not further prepared"
"0712200000","0712 20","80","0.0%","","Onions"
"0712310000","","10","","","Mushrooms; wood ears (Auricularia spp.); jelly fungi (Tremella spp.) and truffles"
"0712310000","0712 31","80","0.0%","","Mushrooms of the genus Agaricus "
"0712320000","0712 32","80","0.0%","","Wood ears (Auricularia spp.)"
"0712330000","0712 33","80","0.0%","","Jelly fungi (Tremella spp.)"
"0712390000","0712 39","80","0.0%","","Other"
"0712900000","0712 90","80","","","Other vegetables; mixtures of vegetables"
"0712900500","0712 90 05","80","0.0%","","Potatoes; whether or not cut or sliced but not further prepared"
"0712901100","","10","","","Sweetcorn (Zea mays var. saccharata)"
"0712901100","0712 90 11","80","0.0%","","Hybrids for sowing"
"0712901900","0712 90 19","80","0.0%","","Other"
"0712903000","0712 90 30","80","0.0%","","Tomatoes"
"0712905000","0712 90 50","80","0.0%","","Carrots"
"0712909000","0712 90 90","80","0.0%","","Other"
"0713000000","0713","80","","","Dried leguminous vegetables; shelled; whether or not skinned or split"
"0713100000","0713 10","80","","","Peas (Pisum sativum)"
"0713101000","0713 10 10","80","0.0%","","For sowing"
"0713109000","0713 10 90","80","0.0%","","Other"
"0713200000","0713 20","80","0.0%","","Chickpeas (garbanzos)"
"0713310000","","10","","","Beans (Vigna spp.; Phaseolus spp.)"
"0713310000","0713 31","80","0.0%","","Beans of the species Vigna mungo (L.) Hepper or Vigna radiata (L.) Wilczek "
"0713320000","0713 32","80","0.0%","","Small red (Adzuki) beans (Phaseolus or Vigna angularis)"
"0713330000","0713 33","80","","","Kidney beans; including white pea beans (Phaseolus vulgaris)"
"0713331000","0713 33 10","80","0.0%","","For sowing"
"0713339000","0713 33 90","80","0.0%","","Other"
"0713340000","0713 34","80","0.0%","","Bambara beans (Vigna subterranea or Voandzeia subterranea)"
"0713350000","0713 35","80","0.0%","","Cow peas (Vigna unguiculata)"
"0713390000","0713 39","80","0.0%","","Other"
"0713400000","0713 40","80","0.0%","","Lentils"
"0713500000","0713 50","80","0.0%","","Broad beans (Vicia faba var. major) and horse beans (Vicia faba var. equina; Vicia faba var. minor)"
"0713600000","0713 60","80","0.0%","","Pigeon peas (Cajanus cajan)"
"0713900000","0713 90","80","0.0%","","Other"
"0714000000","0714","80","","","Manioc; arrowroot; salep; Jerusalem artichokes; sweet potatoes and similar roots and tubers with high starch or inulin content; fresh; chilled; frozen or dried; whether or not sliced or in the form of pellets; sago pith"
"0714100000","0714 10","80","0.0%","","Manioc (cassava)"
"0714200000","0714 20","80","","","Sweet potatoes"
"0714201000","0714 20 10","80","0.0%","","Fresh; whole; intended for human consumption"
"0714209000","0714 20 90","80","0.0%","","Other"
"0714300000","0714 30","80","0.0%","","Yams (Dioscorea spp.)"
"0714400000","0714 40","80","0.0%","","Taro (Colocasia spp.)"
"0714500000","0714 50","80","0.0%","","Yautia (Xanthosoma spp.)"
"0714900000","0714 90","80","","","Other"
"0714902000","0714 90 20","80","0.0%","","Arrowroot; salep and similar roots and tubers with high starch content"
"0714909000","0714 90 90","80","0.0%","","Other"
