"5800000000","5800","80","","","SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY"
"5801000000","5801","80","","","Woven pile fabrics and chenille fabrics; other than fabrics of heading 5802 or 5806"
"5801100000","5801 10","80","0.0%","","Of wool or fine animal hair"
"5801210000","","10","","","Of cotton"
"5801210000","5801 21","80","0.0%","","Uncut weft pile fabrics"
"5801220000","5801 22","80","0.0%","","Cut corduroy"
"5801230000","5801 23","80","0.0%","","Other weft pile fabrics"
"5801260000","5801 26","80","0.0%","","Chenille fabrics"
"5801270000","5801 27","80","0.0%","","Warp pile fabrics"
"5801310000","","10","","","Of man-made fibres"
"5801310000","5801 31","80","0.0%","","Uncut weft pile fabrics"
"5801320000","5801 32","80","0.0%","","Cut corduroy"
"5801330000","5801 33","80","0.0%","","Other weft pile fabrics"
"5801360000","5801 36","80","0.0%","","Chenille fabrics"
"5801370000","5801 37","80","0.0%","","Warp pile fabrics"
"5801900000","5801 90","80","","","Of other textile materials"
"5801901000","5801 90 10","80","0.0%","","Of flax"
"5801909000","5801 90 90","80","0.0%","","Other"
"5802000000","5802","80","","","Terry towelling and similar woven terry fabrics; other than narrow fabrics of heading 5806; tufted textile fabrics; other than products of heading 5703"
"5802110000","","10","","","Terry towelling and similar woven terry fabrics; of cotton"
"5802110000","5802 11","80","0.0%","","Unbleached"
"5802190000","5802 19","80","0.0%","","Other"
"5802200000","5802 20","80","0.0%","","Terry towelling and similar woven terry fabrics; of other textile materials"
"5802300000","5802 30","80","0.0%","","Tufted textile fabrics"
"5803000000","5803","80","","","Gauze; other than narrow fabrics of heading 5806"
"5803001000","5803 00 10","80","0.0%","","Of cotton"
"5803003000","5803 00 30","80","0.0%","","Of silk or silk waste"
"5803009000","5803 00 90","80","0.0%","","Other"
"5804000000","5804","80","","","Tulles and other net fabrics; not including woven; knitted or crocheted fabrics; lace in the piece; in strips or in motifs; other than fabrics of headings 6002 to 6006"
"5804100000","5804 10","80","","","Tulles and other net fabrics"
"5804101000","5804 10 10","80","0.0%","","Plain"
"5804109000","5804 10 90","80","0.0%","","Other"
"5804210000","","10","","","Mechanically made lace"
"5804210000","5804 21","80","0.0%","","Of man-made fibres"
"5804290000","5804 29","80","0.0%","","Of other textile materials"
"5804300000","5804 30","80","0.0%","","Handmade lace"
"5805000000","5805","80","0.0%","","Hand-woven tapestries of the type Gobelins; Flanders; Aubusson; Beauvais and the like; and needle-worked tapestries (for example; petit point; cross stitch); whether or not made up"
"5806000000","5806","80","","","Narrow woven fabrics; other than goods of heading 5807; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs)"
"5806100000","5806 10","80","0.0%","","Woven pile fabrics (including terry towelling and similar terry fabrics) and chenille fabrics"
"5806200000","5806 20","80","0.0%","","Other woven fabrics; containing by weight 5% or more of elastomeric yarn or rubber thread"
"5806310000","","10","","","Other woven fabrics"
"5806310000","5806 31","80","0.0%","","Of cotton"
"5806320000","5806 32","80","","","Of man-made fibres"
"5806321000","5806 32 10","80","0.0%","","With real selvedges"
"5806329000","5806 32 90","80","0.0%","","Other"
"5806390000","5806 39","80","0.0%","","Of other textile materials"
"5806400000","5806 40","80","0.0%","","Fabrics consisting of warp without weft assembled by means of an adhesive (bolducs)"
"5807000000","5807","80","","","Labels; badges and similar articles of textile materials; in the piece; in strips or cut to shape or size; not embroidered"
"5807100000","5807 10","80","","","Woven"
"5807101000","5807 10 10","80","0.0%","","With woven inscription"
"5807109000","5807 10 90","80","0.0%","","Other"
"5807900000","5807 90","80","","","Other"
"5807901000","5807 90 10","80","0.0%","","Of felt or nonwovens"
"5807909000","5807 90 90","80","0.0%","","Other"
"5808000000","5808","80","","","Braids in the piece; ornamental trimmings in the piece; without embroidery; other than knitted or crocheted; tassels; pompons and similar articles"
"5808100000","5808 10","80","0.0%","","Braids; in the piece"
"5808900000","5808 90","80","0.0%","","Other"
"5809000000","5809","80","0.0%","","Woven fabrics of metal thread and woven fabrics of metallised yarn of heading 5605; of a kind used in apparel; as furnishing fabrics or for similar purposes; not elsewhere specified or included"
"5810000000","5810","80","","","Embroidery in the piece; in strips or in motifs"
"5810100000","5810 10","80","","","Embroidery without visible ground"
"5810101000","5810 10 10","80","0.0%","","Of a value exceeding €35/kg (net weight)"
"5810109000","5810 10 90","80","0.0%","","Other"
"5810910000","","10","","","Other embroidery"
"5810910000","5810 91","80","","","Of cotton"
"5810911000","5810 91 10","80","0.0%","","Of a value exceeding €17.50/kg (net weight)"
"5810919000","5810 91 90","80","0.0%","","Other"
"5810920000","5810 92","80","","","Of man-made fibres"
"5810921000","5810 92 10","80","0.0%","","Of a value exceeding €17.50/kg (net weight)"
"5810929000","5810 92 90","80","0.0%","","Other"
"5810990000","5810 99","80","","","Of other textile materials"
"5810991000","5810 99 10","80","0.0%","","Of a value exceeding €17.50/kg (net weight)"
"5810999000","5810 99 90","80","0.0%","","Other"
"5811000000","5811","80","0.0%","","Quilted textile products in the piece; composed of one or more layers of textile materials assembled with padding by stitching or otherwise; other than embroidery of heading 5810"
