"4600000000","4600","80","","","MANUFACTURES OF STRAW; OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK"
"4601000000","4601","80","","","Plaits and similar products of plaiting materials; whether or not assembled into strips; plaiting materials; plaits and similar products of plaiting materials; bound together in parallel strands or woven; in sheet form; whether or not being finished articles (for example; mats; matting; screens)"
"4601210000","","10","","","Mats; matting and screens of vegetable materials"
"4601210000","4601 21","80","","","Of bamboo"
"4601211000","4601 21 10","80","0.0%","","Of plaits or similar products of plaiting materials"
"4601219000","4601 21 90","80","0.0%","","Other"
"4601220000","4601 22","80","","","Of rattan"
"4601221000","4601 22 10","80","0.0%","","Of plaits or similar products of plaiting materials"
"4601229000","4601 22 90","80","0.0%","","Other"
"4601290000","4601 29","80","","","Other"
"4601291000","4601 29 10","80","0.0%","","Of plaits or similar products of plaiting materials"
"4601299000","4601 29 90","80","0.0%","","Other"
"4601920000","","10","","","Other"
"4601920000","4601 92","80","","","Of bamboo"
"4601920500","4601 92 05","80","0.0%","","Plaits and similar products of plaiting materials; whether or not assembled into strips"
"4601921000","","10","","","Other"
"4601921000","4601 92 10","80","0.0%","","Of plaits or similar products of plaiting materials"
"4601929000","4601 92 90","80","0.0%","","Other"
"4601930000","4601 93","80","","","Of rattan"
"4601930500","4601 93 05","80","0.0%","","Plaits and similar products of plaiting materials; whether or not assembled into strips"
"4601931000","","10","","","Other"
"4601931000","4601 93 10","80","0.0%","","Of plaits or similar products of plaiting materials"
"4601939000","4601 93 90","80","0.0%","","Other"
"4601940000","4601 94","80","","","Of other vegetable materials"
"4601940500","4601 94 05","80","0.0%","","Plaits and similar products of plaiting materials; whether or not assembled into strips"
"4601941000","","10","","","Other"
"4601941000","4601 94 10","80","0.0%","","Of plaits or similar products of plaiting materials"
"4601949000","4601 94 90","80","0.0%","","Other"
"4601990000","4601 99","80","","","Other"
"4601990500","4601 99 05","80","0.0%","","Plaits and similar products of plaiting materials; whether or not assembled into strips"
"4601991000","","10","","","Other"
"4601991000","4601 99 10","80","0.0%","","Of plaits or similar products of plaiting materials"
"4601999000","4601 99 90","80","0.0%","","Other"
"4602000000","4602","80","","","Basketwork; wickerwork and other articles; made directly to shape from plaiting materials or made up from goods of heading 4601; articles of loofah"
"4602110000","","10","","","Of vegetable materials"
"4602110000","4602 11","80","0.0%","","Of bamboo"
"4602120000","4602 12","80","0.0%","","Of rattan"
"4602190000","4602 19","80","","","Other"
"4602191000","4602 19 10","80","0.0%","","Straw envelopes for bottles"
"4602199000","4602 19 90","80","0.0%","","Other"
"4602900000","4602 90","80","0.0%","","Other"
