"1200000000","1200","80","","","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS; SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"1201000000","1201","80","","","Soya beans; whether or not broken"
"1201100000","1201 10","80","0.0%","","Seed"
"1201900000","1201 90","80","0.0%","","Other"
"1202000000","1202","80","","","Groundnuts; not roasted or otherwise cooked; whether or not shelled or broken"
"1202300000","1202 30","80","0.0%","","Seed"
"1202410000","","10","","","Other"
"1202410000","1202 41","80","0.0%","","In shell"
"1202420000","1202 42","80","0.0%","","Shelled; whether or not broken"
"1203000000","1203","80","0.0%","","Copra"
"1204000000","1204","80","","","Linseed; whether or not broken"
"1204001000","1204 00 10","80","0.0%","","For sowing"
"1204009000","1204 00 90","80","0.0%","","Other"
"1205000000","1205","80","","","Rape or colza seeds; whether or not broken"
"1205100000","1205 10","80","","","Low erucic acid rape or colza seeds"
"1205101000","1205 10 10","80","0.0%","","For sowing"
"1205109000","1205 10 90","80","0.0%","","Other"
"1205900000","1205 90","80","0.0%","","Other"
"1206000000","1206","80","","","Sunflower seeds; whether or not broken"
"1206001000","1206 00 10","80","0.0%","","For sowing"
"1206009100","","10","","","Other"
"1206009100","1206 00 91","80","0.0%","","Shelled; in grey-and-white-striped shell"
"1206009900","1206 00 99","80","0.0%","","Other"
"1207000000","1207","80","","","Other oil seeds and oleaginous fruits; whether or not broken"
"1207100000","1207 10","80","0.0%","","Palm nuts and kernels"
"1207210000","","10","","","Cotton seeds"
"1207210000","1207 21","80","0.0%","","Seed"
"1207290000","1207 29","80","0.0%","","Other"
"1207300000","1207 30","80","0.0%","","Castor oil seeds"
"1207400000","1207 40","80","","","Sesamum seeds"
"1207401000","1207 40 10","80","0.0%","","Seed"
"1207409000","1207 40 90","80","0.0%","","Other"
"1207500000","1207 50","80","","","Mustard seeds"
"1207501000","1207 50 10","80","0.0%","","Seed"
"1207509000","1207 50 90","80","0.0%","","Other"
"1207600000","1207 60","80","0.0%","","Safflower (Carthamus tinctorius) seeds"
"1207700000","1207 70","80","0.0%","","Melon seeds"
"1207910000","","10","","","Other"
"1207910000","1207 91","80","","","Poppy seeds"
"1207911000","1207 91 10","80","0.0%","","Seed"
"1207919000","1207 91 90","80","0.0%","","Other"
"1207990000","1207 99","80","","","Other"
"1207992000","1207 99 20","80","0.0%","","Seed"
"1207999100","","10","","","Other"
"1207999100","1207 99 91","80","0.0%","","Hemp seeds"
"1207999600","1207 99 96","80","0.0%","","Other"
"1208000000","1208","80","","","Flours and meals of oil seeds or oleaginous fruits; other than those of mustard"
"1208100000","1208 10","80","0.0%","","Of soya beans"
"1208900000","1208 90","80","0.0%","","Other"
"1209000000","1209","80","","","Seeds; fruit and spores; of a kind used for sowing"
"1209100000","1209 10","80","0.0%","","Sugar beet seeds"
"1209210000","","10","","","Seeds of forage plants"
"1209210000","1209 21","80","0.0%","","Lucerne (alfalfa) seeds"
"1209220000","1209 22","80","","","Clover (Trifolium spp.) seeds"
"1209221000","1209 22 10","80","0.0%","","Red clover (Trifolium pratense L .)"
"1209228000","1209 22 80","80","0.0%","","Other"
"1209230000","1209 23","80","","","Fescue seeds"
"1209231100","1209 23 11","80","0.0%","","Meadow fescue (Festuca pratensis Huds .) seeds"
"1209231500","1209 23 15","80","0.0%","","Red fescue (Festuca rubra L .) seeds"
"1209238000","1209 23 80","80","0.0%","","Other"
"1209240000","1209 24","80","0.0%","","Kentucky blue grass (Poa pratensis L .) seeds"
"1209250000","1209 25","80","","","Ryegrass (Lolium multiflorum Lam.; Lolium perenne L.) seeds"
"1209251000","1209 25 10","80","0.0%","","Italian ryegrass (including westerwolds) (Lolium multiflorum Lam.)"
"1209259000","1209 25 90","80","0.0%","","Perennial ryegrass (Lolium perenne L.)"
"1209290000","1209 29","80","","","Other"
"1209294500","1209 29 45","80","0.0%","","Timothy grass seed; vetch seed; seeds of the genus Poa (Poa palustris L.; Poa trivialis L.); cocksfoot grass (Dactylis glomerata L .); bent grass (Agrostis)"
"1209295000","1209 29 50","80","0.0%","","Lupine seed"
"1209296000","1209 29 60","80","0.0%","","Fodder beet seed (Beta vulgaris var. alba)"
"1209298000","1209 29 80","80","0.0%","","Other"
"1209300000","1209 30","80","0.0%","","Seeds of herbaceous plants cultivated principally for their flowers"
"1209910000","","10","","","Other"
"1209910000","1209 91","80","","","Vegetable seeds"
"1209913000","1209 91 30","80","0.0%","","Salad beet seed or beetroot seed (Beta vulgaris var. conditiva)"
"1209918000","1209 91 80","80","0.0%","","Other"
"1209990000","1209 99","80","","","Other"
"1209991000","1209 99 10","80","0.0%","","Forest-tree seeds"
"1209999100","","10","","","Other"
"1209999100","1209 99 91","80","0.0%","","Seeds of plants cultivated principally for their flowers; other than those of subheading 1209 30"
"1209999900","1209 99 99","80","0.0%","","Other"
"1210000000","1210","80","","","Hop cones; fresh or dried; whether or not ground; powdered or in the form of pellets; lupulin"
"1210100000","1210 10","80","0.0%","","Hop cones; neither ground nor powdered nor in the form of pellets"
"1210200000","1210 20","80","","","Hop cones; ground; powdered or in the form of pellets; lupulin"
"1210201000","1210 20 10","80","0.0%","","Hop cones; ground; powdered or in the form of pellets; with higher lupulin content; lupulin"
"1210209000","1210 20 90","80","0.0%","","Other"
"1211000000","1211","80","","","Plants and parts of plants (including seeds and fruits); of a kind used primarily in perfumery; in pharmacy or for insecticidal; fungicidal or similar purposes; fresh; chilled; frozen or dried; whether or not cut; crushed or powdered"
"1211200000","1211 20","80","0.0%","","Ginseng roots"
"1211300000","1211 30","80","0.0%","","Coca leaf"
"1211400000","1211 40","80","0.0%","","Poppy straw"
"1211500000","1211 50","80","0.0%","","Ephedra"
"1211900000","1211 90","80","","","Other"
"1211903000","1211 90 30","80","0.0%","","Tonquin beans"
"1211908600","1211 90 86","80","0.0%","","Other"
"1212000000","1212","80","","","Locust beans; seaweeds and other algae; sugar beet and sugar cane; fresh; chilled; frozen or dried; whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum) of a kind used primarily for human consumption; not elsewhere specified or included"
"1212210000","","10","","","Seaweeds and other algae"
"1212210000","1212 21","80","0.0%","","Fit for human consumption"
"1212290000","1212 29","80","0.0%","","Other"
"1212910000","","10","","","Other"
"1212910000","1212 91","80","","","Sugar beet"
"1212912000","1212 91 20","80","0.0%","","Dried; whether or not ground"
"1212918000","1212 91 80","80","0.0%","","Other"
"1212920000","1212 92","80","0.0%","","Locust beans (carob)"
"1212930000","1212 93","80","0.0%","","Sugar cane"
"1212940000","1212 94","80","0.0%","","Chicory roots"
"1212990000","1212 99","80","","","Other"
"1212994100","","10","","","Locust bean seeds"
"1212994100","1212 99 41","80","0.0%","","Not decorticated; crushed or ground"
"1212994900","1212 99 49","80","0.0%","","Other"
"1212999500","1212 99 95","80","0.0%","","Other"
"1213000000","1213","80","0.0%","","Cereal straw and husks; unprepared; whether or not chopped; ground; pressed or in the form of pellets"
"1214000000","1214","80","","","Swedes; mangolds; fodder roots; hay; lucerne (alfalfa); clover; sainfoin; forage kale; lupines ; vetches and similar forage products; whether or not in the form of pellets"
"1214100000","1214 10","80","0.0%","","Lucerne (alfalfa) meal and pellets"
"1214900000","1214 90","80","","","Other"
"1214901000","1214 90 10","80","0.0%","","Mangolds; swedes and other fodder roots"
"1214909000","1214 90 90","80","0.0%","","Other"
