"5300000000","5300","80","","","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN"
"5301000000","5301","80","","","Flax; raw or processed but not spun; flax tow and waste (including yarn waste and garnetted stock)"
"5301100000","5301 10","80","0.0%","","Flax; raw or retted"
"5301210000","","10","","","Flax; broken; scutched; hackled or otherwise processed; but not spun"
"5301210000","5301 21","80","0.0%","","Broken or scutched"
"5301290000","5301 29","80","0.0%","","Other"
"5301300000","5301 30","80","0.0%","","Flax tow and waste"
"5302000000","5302","80","","","True hemp (Cannabis sativa L.); raw or processed but not spun; tow and waste of true hemp (including yarn waste and garnetted stock)"
"5302100000","5302 10","80","0.0%","","True hemp; raw or retted"
"5302900000","5302 90","80","0.0%","","Other"
"5303000000","5303","80","","","Jute and other textile bast fibres (excluding flax; true hemp and ramie); raw or processed but not spun; tow and waste of these fibres (including yarn waste and garnetted stock)"
"5303100000","5303 10","80","0.0%","","Jute and other textile bast fibres; raw or retted"
"5303900000","5303 90","80","0.0%","","Other"
"5305000000","5305","80","0.0%","","Coconut; abaca (Manila hemp or Musa textilis Nee); ramie and other vegetable textile fibres; not elsewhere specified or included; raw or processed but not spun; tow; noils and waste of these fibres (including yarn waste and garnetted stock)"
"5306000000","5306","80","","","Flax yarn"
"5306100000","5306 10","80","","","Single"
"5306101000","","10","","","Not put up for retail sale"
"5306101000","5306 10 10","80","0.0%","","Measuring 833.3 decitex or more (not exceeding 12 metric number)"
"5306103000","5306 10 30","80","0.0%","","Measuring less than 833.3 decitex but not less than 277.8 decitex (exceeding 12 metric number but not exceeding 36 metric number)"
"5306105000","5306 10 50","80","0.0%","","Measuring less than 277.8 decitex (exceeding 36 metric number)"
"5306109000","5306 10 90","80","0.0%","","Put up for retail sale"
"5306200000","5306 20","80","","","Multiple (folded) or cabled"
"5306201000","5306 20 10","80","0.0%","","Not put up for retail sale"
"5306209000","5306 20 90","80","0.0%","","Put up for retail sale"
"5307000000","5307","80","","","Yarn of jute or of other textile bast fibres of heading 5303"
"5307100000","5307 10","80","0.0%","","Single"
"5307200000","5307 20","80","0.0%","","Multiple (folded) or cabled"
"5308000000","5308","80","","","Yarn of other vegetable textile fibres; paper yarn"
"5308100000","5308 10","80","0.0%","","Coir yarn"
"5308200000","5308 20","80","","","True hemp yarn"
"5308201000","5308 20 10","80","0.0%","","Not put up for retail sale"
"5308209000","5308 20 90","80","0.0%","","Put up for retail sale"
"5308900000","5308 90","80","","","Other"
"5308901200","","10","","","Ramie yarn"
"5308901200","5308 90 12","80","0.0%","","Measuring 277.8 decitex or more (not exceeding 36 metric number)"
"5308901900","5308 90 19","80","0.0%","","Measuring less than 277.8 decitex (exceeding 36 metric number)"
"5308905000","5308 90 50","80","0.0%","","Paper yarn"
"5308909000","5308 90 90","80","0.0%","","Other"
"5309000000","5309","80","","","Woven fabrics of flax"
"5309110000","","10","","","Containing 85% or more by weight of flax"
"5309110000","5309 11","80","","","Unbleached or bleached"
"5309111000","5309 11 10","80","0.0%","","Unbleached"
"5309119000","5309 11 90","80","0.0%","","Bleached"
"5309190000","5309 19","80","0.0%","","Other"
"5309210000","","10","","","Containing less than 85% by weight of flax"
"5309210000","5309 21","80","0.0%","","Unbleached or bleached"
"5309290000","5309 29","80","0.0%","","Other"
"5310000000","5310","80","","","Woven fabrics of jute or of other textile bast fibres of heading 5303"
"5310100000","5310 10","80","","","Unbleached"
"5310101000","5310 10 10","80","0.0%","","Of a width not exceeding 150 cm"
"5310109000","5310 10 90","80","0.0%","","Of a width exceeding 150 cm"
"5310900000","5310 90","80","0.0%","","Other"
"5311000000","5311","80","","","Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn"
"5311001000","5311 00 10","80","0.0%","","Of ramie"
"5311009000","5311 00 90","80","0.0%","","Other"
