"0900000000","0900","80","","","COFFEE; TEA; MATÉ AND SPICES"
"0901000000","0901","80","","","Coffee; whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion"
"0901110000","","10","","","Coffee; not roasted"
"0901110000","0901 11","80","0.0%","","Not decaffeinated"
"0901120000","0901 12","80","0.0%","","Decaffeinated"
"0901210000","","10","","","Coffee; roasted"
"0901210000","0901 21","80","0.0%","","Not decaffeinated"
"0901220000","0901 22","80","0.0%","","Decaffeinated"
"0901900000","0901 90","80","","","Other"
"0901901000","0901 90 10","80","0.0%","","Coffee husks and skins"
"0901909000","0901 90 90","80","0.0%","","Coffee substitutes containing coffee"
"0902000000","0902","80","","","Tea; whether or not flavoured"
"0902100000","0902 10","80","0.0%","","Green tea (not fermented) in immediate packings of a content not exceeding 3kg"
"0902200000","0902 20","80","0.0%","","Other green tea (not fermented)"
"0902300000","0902 30","80","0.0%","","Black tea (fermented) and partly fermented tea; in immediate packings of a content not exceeding 3kg"
"0902400000","0902 40","80","0.0%","","Other black tea (fermented) and other partly fermented tea"
"0903000000","0903","80","0.0%","","Maté"
"0904000000","0904","80","","Mixture rule; non-mixture: 0.0%","Pepper of the genus Piper; dried or crushed or ground fruit of the genus Capsicum or of the genus Pimenta "
"0904110000","","10","","Mixture rule; non-mixture: 0.0%","Pepper"
"0904110000","0904 11","80","Formula","Mixture rule; non-mixture: 0.0%","Neither crushed nor ground"
"0904120000","0904 12","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0904210000","","10","","Mixture rule; non-mixture: 0.0%","Fruit of the genus Capsicum or of the genus Pimenta "
"0904210000","0904 21","80","","Mixture rule; non-mixture: 0.0%","Dried; neither crushed nor ground"
"0904211000","0904 21 10","80","Formula","Mixture rule; non-mixture: 0.0%","Sweet peppers (Capsicum annuum)"
"0904219000","0904 21 90","80","Formula","Mixture rule; non-mixture: 0.0%","Other"
"0904220000","0904 22","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0905000000","0905","80","","","Vanilla"
"0905100000","0905 10","80","Formula","Mixture rule; non-mixture: 6.0%","Neither crushed nor ground"
"0905200000","0905 20","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0906000000","0906","80","","Mixture rule; non-mixture: 0.0%","Cinnamon and cinnamon-tree flowers"
"0906110000","","10","","Mixture rule; non-mixture: 0.0%","Neither crushed nor ground"
"0906110000","0906 11","80","Formula","Mixture rule; non-mixture: 0.0%","Cinnamon (Cinnamomum zeylanicum Blume)"
"0906190000","0906 19","80","Formula","Mixture rule; non-mixture: 0.0%","Other"
"0906200000","0906 20","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0907000000","0907","80","","","Cloves (whole fruit; cloves and stems)"
"0907100000","0907 10","80","Formula","Mixture rule; non-mixture: 8.0%","Neither crushed nor ground"
"0907200000","0907 20","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0908000000","0908","80","","Mixture rule; non-mixture: 0.0%","Nutmeg; mace and cardamoms"
"0908110000","","10","","Mixture rule; non-mixture: 0.0%","Nutmeg"
"0908110000","0908 11","80","Formula","Mixture rule; non-mixture: 0.0%","Neither crushed nor ground"
"0908120000","0908 12","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0908210000","","10","","Mixture rule; non-mixture: 0.0%","Mace"
"0908210000","0908 21","80","Formula","Mixture rule; non-mixture: 0.0%","Neither crushed nor ground"
"0908220000","0908 22","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0908310000","","10","","Mixture rule; non-mixture: 0.0%","Cardamoms"
"0908310000","0908 31","80","Formula","Mixture rule; non-mixture: 0.0%","Neither crushed nor ground"
"0908320000","0908 32","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0909000000","0909","80","","Mixture rule; non-mixture: 0.0%","Seeds of anise; badian; fennel; coriander; cumin or caraway; juniper berries"
"0909210000","","10","","Mixture rule; non-mixture: 0.0%","Seeds of coriander"
"0909210000","0909 21","80","Formula","Mixture rule; non-mixture: 0.0%","Neither crushed nor ground"
"0909220000","0909 22","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0909310000","","10","","Mixture rule; non-mixture: 0.0%","Seeds of cumin"
"0909310000","0909 31","80","Formula","Mixture rule; non-mixture: 0.0%","Neither crushed nor ground"
"0909320000","0909 32","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0909610000","","10","","Mixture rule; non-mixture: 0.0%","Seeds of anise; badian; caraway or fennel; juniper berries"
"0909610000","0909 61","80","Formula","Mixture rule; non-mixture: 0.0%","Neither crushed nor ground"
"0909620000","0909 62","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0910000000","0910","80","","Mixture rule; non-mixture: 0.0%","Ginger; saffron; turmeric (curcuma); thyme; bay leaves; curry and other spices"
"0910110000","","10","","Mixture rule; non-mixture: 0.0%","Ginger"
"0910110000","0910 11","80","Formula","Mixture rule; non-mixture: 0.0%","Neither crushed nor ground"
"0910120000","0910 12","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0910200000","0910 20","80","","Mixture rule; non-mixture: 0.0%","Saffron"
"0910201000","0910 20 10","80","Formula","Mixture rule; non-mixture: 0.0%","Neither crushed nor ground"
"0910209000","0910 20 90","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0910300000","0910 30","80","Formula","Mixture rule; non-mixture: 0.0%","Turmeric (curcuma)"
"0910910000","","10","","Mixture rule; non-mixture: 0.0%","Other spices"
"0910910000","0910 91","80","","Mixture rule; non-mixture: 0.0%","Mixtures referred to in note 1(b) to this chapter"
"0910910500","0910 91 05","80","Formula","Mixture rule; non-mixture: 0.0%","Curry"
"0910911000","","10","","Mixture rule; non-mixture: 0.0%","Other"
"0910911000","0910 91 10","80","Formula","Mixture rule; non-mixture: 0.0%","Neither crushed nor ground"
"0910919000","0910 91 90","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0910990000","0910 99","80","","Mixture rule; non-mixture: 0.0%","Other"
"0910991000","0910 99 10","80","Formula","Mixture rule; non-mixture: 0.0%","Fenugreek seed"
"0910993100","","10","","Mixture rule; non-mixture: 0.0%","Thyme"
"0910993100","","20","","Mixture rule; non-mixture: 0.0%","Neither crushed nor ground"
"0910993100","0910 99 31","80","Formula","Mixture rule; non-mixture: 0.0%","Wild thyme (Thymus serpyllum L .)"
"0910993300","0910 99 33","80","Formula","Mixture rule; non-mixture: 0.0%","Other"
"0910993900","0910 99 39","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
"0910995000","0910 99 50","80","Formula","Mixture rule; non-mixture: 0.0%","Bay leaves"
"0910999100","","10","","Mixture rule; non-mixture: 0.0%","Other"
"0910999100","0910 99 91","80","Formula","Mixture rule; non-mixture: 0.0%","Neither crushed nor ground"
"0910999900","0910 99 99","80","Formula","Mixture rule; non-mixture: 0.0%","Crushed or ground"
