"1800000000","1800","80","","","COCOA AND COCOA PREPARATIONS"
"1801000000","1801","80","0.0%","","Cocoa beans; whole or broken; raw or roasted"
"1802000000","1802","80","0.0%","","Cocoa shells; husks; skins and other cocoa waste"
"1803000000","1803","80","","","Cocoa paste; whether or not defatted"
"1803100000","1803 10","80","9.6%","","Not defatted"
"1803200000","1803 20","80","0.0%","","Wholly or partly defatted"
"1804000000","1804","80","7.7%","","Cocoa butter; fat and oil"
"1805000000","1805","80","0.0%","","Cocoa powder; not containing added sugar or other sweetening matter"
"1806000000","1806","80","","","Chocolate and other food preparations containing cocoa"
"1806100000","1806 10","80","","","Cocoa powder; containing added sugar or other sweetening matter"
"1806101500","1806 10 15","80","0.0%","","Containing no sucrose or containing less than 5% by weight of sucrose (including invert sugar expressed as sucrose) or isoglucose expressed as sucrose"
"1806102000","1806 10 20","80","0.0%","","Containing 5% or more but less than 65% by weight of sucrose (including invert sugar expressed as sucrose) or isoglucose expressed as sucrose"
"1806103000","1806 10 30","80","0.0%","","Containing 65% or more but less than 80% by weight of sucrose (including invert sugar expressed as sucrose) or isoglucose expressed as sucrose"
"1806109000","1806 10 90","80","0.0%","","Containing 80% or more by weight of sucrose (including invert sugar expressed as sucrose) or isoglucose expressed as sucrose"
"1806200000","1806 20","80","","","Other preparations in blocks; slabs or bars weighing more than 2kg or in liquid; paste; powder; granular or other bulk form in containers or immediate packings; of a content exceeding 2kg"
"1806201000","1806 20 10","80","0.0%","","Containing 31% or more by weight of cocoa butter or containing a combined weight of 31% or more of cocoa butter and milkfat"
"1806203000","1806 20 30","80","0.0%","","Containing a combined weight of 25% or more; but less than 31% of cocoa butter and milkfat"
"1806205000","","10","","","Other"
"1806205000","1806 20 50","80","0.0%","","Containing 18% or more by weight of cocoa butter"
"1806207000","1806 20 70","80","0.0%","","Chocolate milk crumb"
"1806208000","1806 20 80","80","0.0%","","Chocolate flavour coating"
"1806209500","1806 20 95","80","0.0%","","Other"
"1806310000","","10","","","Other; in blocks; slabs or bars"
"1806310000","1806 31","80","0.0%","","Filled"
"1806320000","1806 32","80","","","Not filled"
"1806321000","1806 32 10","80","0.0%","","With added cereal; fruit or nuts"
"1806329000","1806 32 90","80","0.0%","","Other"
"1806900000","1806 90","80","","","Other"
"1806901100","","10","","","Chocolate and chocolate products"
"1806901100","","20","","","Chocolates (including pralines); whether or not filled"
"1806901100","1806 90 11","80","0.0%","","Containing alcohol"
"1806901900","1806 90 19","80","0.0%","","Other"
"1806903100","","10","","","Other"
"1806903100","1806 90 31","80","0.0%","","Filled"
"1806903900","1806 90 39","80","0.0%","","Not filled"
"1806905000","1806 90 50","80","0.0%","","Sugar confectionery and substitutes therefor made from sugar substitution products; containing cocoa"
"1806906000","1806 90 60","80","0.0%","","Spreads containing cocoa"
"1806907000","1806 90 70","80","0.0%","","Preparations containing cocoa for making beverages"
"1806909000","1806 90 90","80","0.0%","","Other"
