"6200000000","6200","80","","","ARTICLES OF APPAREL AND CLOTHING ACCESSORIES; NOT KNITTED OR CROCHETED"
"6201000000","6201","80","","","Men's or boys' overcoats; car coats; capes; cloaks; anoraks (including ski jackets); windcheaters; wind-jackets and similar articles; other than those of heading 6203"
"6201110000","","10","","","Overcoats; raincoats; car coats; capes; cloaks and similar articles"
"6201110000","6201 11","80","0.0%","","Of wool or fine animal hair"
"6201120000","6201 12","80","","","Of cotton"
"6201121000","6201 12 10","80","0.0%","","Of a weight; per garment; not exceeding 1kg"
"6201129000","6201 12 90","80","0.0%","","Of a weight; per garment; exceeding 1kg"
"6201130000","6201 13","80","","","Of man-made fibres"
"6201131000","6201 13 10","80","0.0%","","Of a weight; per garment; not exceeding 1kg"
"6201139000","6201 13 90","80","0.0%","","Of a weight; per garment; exceeding 1kg"
"6201190000","6201 19","80","0.0%","","Of other textile materials"
"6201910000","","10","","","Other"
"6201910000","6201 91","80","0.0%","","Of wool or fine animal hair"
"6201920000","6201 92","80","0.0%","","Of cotton"
"6201930000","6201 93","80","0.0%","","Of man-made fibres"
"6201990000","6201 99","80","0.0%","","Of other textile materials"
"6202000000","6202","80","","","Women's or girls' overcoats; car coats; capes; cloaks; anoraks (including ski jackets); windcheaters; wind-jackets and similar articles; other than those of heading 6204"
"6202110000","","10","","","Overcoats; raincoats; car coats; capes; cloaks and similar articles"
"6202110000","6202 11","80","0.0%","","Of wool or fine animal hair"
"6202120000","6202 12","80","","","Of cotton"
"6202121000","6202 12 10","80","0.0%","","Of a weight; per garment; not exceeding 1kg"
"6202129000","6202 12 90","80","0.0%","","Of a weight; per garment; exceeding 1kg"
"6202130000","6202 13","80","","","Of man-made fibres"
"6202131000","6202 13 10","80","0.0%","","Of a weight; per garment; not exceeding 1kg"
"6202139000","6202 13 90","80","0.0%","","Of a weight; per garment; exceeding 1kg"
"6202190000","6202 19","80","0.0%","","Of other textile materials"
"6202910000","","10","","","Other"
"6202910000","6202 91","80","0.0%","","Of wool or fine animal hair"
"6202920000","6202 92","80","0.0%","","Of cotton"
"6202930000","6202 93","80","0.0%","","Of man-made fibres"
