"4700000000","4700","80","","","PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; RECOVERED (WASTE AND SCRAP) PAPER OR PAPERBOARD"
"4701000000","4701","80","","","Mechanical wood pulp"
"4701001000","4701 00 10","80","0.0%","","Thermo-mechanical wood pulp"
"4701009000","4701 00 90","80","0.0%","","Other"
"4702000000","4702","80","0.0%","","Chemical wood pulp; dissolving grades"
"4703000000","4703","80","","","Chemical wood pulp; soda or sulphate; other than dissolving grades"
"4703110000","","10","","","Unbleached"
"4703110000","4703 11","80","0.0%","","Coniferous"
"4703190000","4703 19","80","0.0%","","Non-coniferous"
"4703210000","","10","","","Semi-bleached or bleached"
"4703210000","4703 21","80","0.0%","","Coniferous"
"4703290000","4703 29","80","0.0%","","Non-coniferous"
"4704000000","4704","80","","","Chemical wood pulp; sulphite; other than dissolving grades"
"4704110000","","10","","","Unbleached"
"4704110000","4704 11","80","0.0%","","Coniferous"
"4704190000","4704 19","80","0.0%","","Non-coniferous"
"4704210000","","10","","","Semi-bleached or bleached"
"4704210000","4704 21","80","0.0%","","Coniferous"
"4704290000","4704 29","80","0.0%","","Non-coniferous"
"4705000000","4705","80","0.0%","","Wood pulp obtained by a combination of mechanical and chemical pulping processes"
"4706000000","4706","80","","","Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material"
"4706100000","4706 10","80","0.0%","","Cotton linters pulp"
"4706200000","4706 20","80","0.0%","","Pulps of fibres derived from recovered (waste and scrap) paper or paperboard"
"4706300000","4706 30","80","0.0%","","Other; of bamboo"
"4706910000","","10","","","Other"
"4706910000","4706 91","80","0.0%","","Mechanical"
"4706920000","4706 92","80","0.0%","","Chemical"
"4706930000","4706 93","80","0.0%","","Obtained by a combination of mechanical and chemical processes"
"4707000000","4707","80","","","Recovered (waste and scrap) paper or paperboard"
"4707100000","4707 10","80","0.0%","","Unbleached kraft paper or paperboard or corrugated paper or paperboard"
"4707200000","4707 20","80","0.0%","","Other paper or paperboard made mainly of bleached chemical pulp; not coloured in the mass"
"4707300000","4707 30","80","","","Paper or paperboard made mainly of mechanical pulp (for example; newspapers; journals and similar printed matter)"
"4707301000","4707 30 10","80","0.0%","","Old and unsold newspapers and magazines; telephone directories; brochures and printed advertising material"
"4707309000","4707 30 90","80","0.0%","","Other"
"4707900000","4707 90","80","","","Other; including unsorted waste and scrap"
"4707901000","4707 90 10","80","0.0%","","Unsorted"
"4707909000","4707 90 90","80","0.0%","","Sorted"
