"0402993100","0402 99 31","80","0.0%","","In immediate packings of a net content not exceeding 2.5kg"
"0402993900","0402 99 39","80","0.0%","","Other"
"0402999100","","10","","","Of a fat content; by weight; exceeding 45%"
"0402999100","0402 99 91","80","0.0%","","In immediate packings of a net content not exceeding 2.5kg"
"0402999900","0402 99 99","80","0.0%","","Other"
"0403000000","0403","80","","","Buttermilk; curdled milk and cream; yogurt; kephir and other fermented or acidified milk and cream; whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit; nuts or cocoa"
"0403100000","0403 10","80","","","Yogurt"
"0403101100","","10","","","Not flavoured nor containing added fruit; nuts or cocoa"
"0403101100","","20","","","Not containing added sugar or other sweetening matter; of a fat content; by weight"
"0403101100","0403 10 11","80","0.0%","","Not exceeding 3%"
"0403101300","0403 10 13","80","0.0%","","Exceeding 3% but not exceeding 6%"
"0403101900","0403 10 19","80","0.0%","","Exceeding 6%"
"0403103100","","10","","","Other; of a fat content; by weight"
"0403103100","0403 10 31","80","0.0%","","Not exceeding 3%"
"0403103300","0403 10 33","80","0.0%","","Exceeding 3% but not exceeding 6%"
"0403103900","0403 10 39","80","0.0%","","Exceeding 6%"
"0403105100","","10","","","Flavoured or containing added fruit; nuts or cocoa"
"0403105100","","20","","","In powder; granules or other solid forms; of a milkfat content; by weight"
"0403105100","0403 10 51","80","0.0%","","Not exceeding 1.5%"
"0403105300","0403 10 53","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0403105900","0403 10 59","80","0.0%","","Exceeding 27%"
"0403109100","","10","","","Other; of a milkfat content; by weight"
"0403109100","0403 10 91","80","0.0%","","Not exceeding 3%"
"0403109300","0403 10 93","80","0.0%","","Exceeding 3% but not exceeding 6%"
"0403109900","0403 10 99","80","0.0%","","Exceeding 6%"
"0403900000","0403 90","80","","","Other"
"0403901100","","10","","","Not flavoured nor containing added fruit; nuts or cocoa"
"0403901100","","20","","","In powder; granules or other solid forms"
"0403901100","","30","","","Not containing added sugar or other sweetening matter; of a fat content; by weight"
"0403901100","0403 90 11","80","0.0%","","Not exceeding 1.5%"
"0403901300","0403 90 13","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0403901900","0403 90 19","80","0.0%","","Exceeding 27%"
"0403903100","","10","","","Other; of a fat content; by weight"
"0403903100","0403 90 31","80","0.0%","","Not exceeding 1.5%"
"0403903300","0403 90 33","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0403903900","0403 90 39","80","0.0%","","Exceeding 27%"
"0403905100","","10","","","Other"
"0403905100","","20","","","Not containing added sugar or other sweetening matter; of a fat content; by weight"
"0403905100","0403 90 51","80","0.0%","","Not exceeding 3%"
"0403905300","0403 90 53","80","0.0%","","Exceeding 3% but not exceeding 6%"
"0403905900","0403 90 59","80","0.0%","","Exceeding 6%"
"0403906100","","10","","","Other; of a fat content; by weight"
"0403906100","0403 90 61","80","0.0%","","Not exceeding 3%"
"0403906300","0403 90 63","80","0.0%","","Exceeding 3% but not exceeding 6%"
"0403906900","0403 90 69","80","0.0%","","Exceeding 6%"
"0403907100","","10","","","Flavoured or containing added fruit; nuts or cocoa"
"0403907100","","20","","","In powder; granules or other solid forms; of a milkfat content; by weight"
"0403907100","0403 90 71","80","0.0%","","Not exceeding 1.5%"
"0403907300","0403 90 73","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0403907900","0403 90 79","80","0.0%","","Exceeding 27%"
"0403909100","","10","","","Other; of a milkfat content; by weight"
"0403909100","0403 90 91","80","0.0%","","Not exceeding 3%"
"0403909300","0403 90 93","80","0.0%","","Exceeding 3% but not exceeding 6%"
"0403909900","0403 90 99","80","0.0%","","Exceeding 6%"
"0404000000","0404","80","","","Whey; whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter; not elsewhere specified or included"
"0404100000","0404 10","80","","","Whey and modified whey; whether or not concentrated or containing added sugar or other sweetening matter"
"0404100200","","10","","","In powder; granules or other solid forms"
"0404100200","","20","","","Not containing added sugar or other sweetening matter; of a protein content (nitrogen content × 6.38); by weight"
"0404100200","","30","","","Not exceeding 15%; and of a fat content; by weight"
"0404100200","0404 10 02","80","0.0%","","Not exceeding 1.5%"
"0404100400","0404 10 04","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0404100600","0404 10 06","80","0.0%","","Exceeding 27%"
"0404101200","","10","","","Exceeding 15%; and of a fat content; by weight"
"0404101200","0404 10 12","80","0.0%","","Not exceeding 1.5%"
"0404101400","0404 10 14","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0404101600","0404 10 16","80","0.0%","","Exceeding 27%"
"0404102600","","10","","","Other; of a protein content (nitrogen content × 6.38); by weight"
"0404102600","","20","","","Not exceeding 15%; and of a fat content; by weight"
"0404102600","0404 10 26","80","0.0%","","Not exceeding 1.5%"
"0404102800","0404 10 28","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0404103200","0404 10 32","80","0.0%","","Exceeding 27%"
"0404103400","","10","","","Exceeding 15%; and of a fat content; by weight"
"0404103400","0404 10 34","80","0.0%","","Not exceeding 1.5%"
"0404103600","0404 10 36","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0404103800","0404 10 38","80","0.0%","","Exceeding 27%"
"0404104800","","10","","","Other"
"0404104800","","20","","","Not containing added sugar or other sweetening matter; of a protein content (nitrogen content × 6.38); by weight"
"0404104800","","30","","","Not exceeding 15%; and of a fat content; by weight"
"0404104800","0404 10 48","80","0.0%","","Not exceeding 1.5%"
"0404105200","0404 10 52","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0404105400","0404 10 54","80","0.0%","","Exceeding 27%"
"0404105600","","10","","","Exceeding 15%; and of a fat content; by weight"
"0404105600","0404 10 56","80","0.0%","","Not exceeding 1.5%"
"0404105800","0404 10 58","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0404106200","0404 10 62","80","0.0%","","Exceeding 27%"
"0404107200","","10","","","Other; of a protein content (nitrogen content × 6.38); by weight"
"0404107200","","20","","","Not exceeding 15%; and of a fat content; by weight"
"0404107200","0404 10 72","80","0.0%","","Not exceeding 1.5%"
"0404107400","0404 10 74","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0404107600","0404 10 76","80","0.0%","","Exceeding 27%"
"0404107800","","10","","","Exceeding 15%; and of a fat content; by weight"
"0404107800","0404 10 78","80","0.0%","","Not exceeding 1.5%"
"0404108200","0404 10 82","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0404108400","0404 10 84","80","0.0%","","Exceeding 27%"
"0404900000","0404 90","80","","","Other"
"0404902100","","10","","","Not containing added sugar or other sweetening matter; of a fat content; by weight"
"0404902100","0404 90 21","80","0.0%","","Not exceeding 1.5%"
"0404902300","0404 90 23","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0404902900","0404 90 29","80","0.0%","","Exceeding 27%"
"0404908100","","10","","","Other; of a fat content; by weight"
"0404908100","0404 90 81","80","0.0%","","Not exceeding 1.5%"
"0404908300","0404 90 83","80","0.0%","","Exceeding 1.5% but not exceeding 27%"
"0404908900","0404 90 89","80","0.0%","","Exceeding 27%"
"0405000000","0405","80","","","Butter and other fats and oils derived from milk; dairy spreads"
"0405100000","0405 10","80","","","Butter"
"0405101100","","10","","","Of a fat content; by weight; not exceeding 85%"
"0405101100","","20","","","Natural butter"
"0405101100","0405 10 11","80","60.500 € / 100 kg","","In immediate packings of a net content not exceeding 1kg"
"0405101900","0405 10 19","80","60.500 € / 100 kg","","Other"
"0405103000","0405 10 30","80","60.500 € / 100 kg","","Recombined butter"
"0405105000","0405 10 50","80","60.500 € / 100 kg","","Whey butter"
"0405109000","0405 10 90","80","73.800 € / 100 kg","","Other"
"0405200000","0405 20","80","","","Dairy spreads"
"0405201000","0405 20 10","80","0.0%","","Of a fat content; by weight; of 39% or more but less than 60%"
"0405203000","0405 20 30","80","0.0%","","Of a fat content; by weight; of 60% or more but not exceeding 75%"
"0405209000","0405 20 90","80","0.0%","","Of a fat content; by weight; of more than 75% but less than 80%"
"0405900000","0405 90","80","","","Other"
"0405901000","0405 90 10","80","0.0%","","Of a fat content; by weight; of 99.3% or more and of a water content; by weight; not exceeding 0.5%"
"0405909000","0405 90 90","80","0.0%","","Other"
"0406000000","0406","80","","","Cheese and curd"
"0406100000","0406 10","80","","","Fresh (unripened or uncured) cheese; including whey cheese; and curd"
"0406103000","","10","","","Of a fat content; by weight; not exceeding 40%"
"0406103000","0406 10 30","80","0.0%","","Mozzarella; whether or not in a liquid"
"0406105000","0406 10 50","80","0.0%","","Other"
"0406108000","0406 10 80","80","0.0%","","Other"
"0406200000","0406 20","80","24.900 € / 100 kg","","Grated or powdered cheese; of all kinds"
"0406300000","0406 30","80","","","Processed cheese; not grated or powdered"
"0406301000","0406 30 10","80","19.100 € / 100 kg","","In the manufacture of which no cheeses other than Emmentaler; Gruyère and Appenzell have been used and which may contain; as an addition; Glarus herb cheese (known as Schabziger); put up for retail sale; of a fat content by weight in the dry matter not exceeding 56%"
"0406303100","","10","","","Other"
"0406303100","","20","","","Of a fat content; by weight; not exceeding 36% and of a fat content; by weight; in the dry matter"
"0406303100","0406 30 31","80","18.400 € / 100 kg","","Not exceeding 48%"
"0406303900","0406 30 39","80","19.100 € / 100 kg","","Exceeding 48%"
"0406309000","0406 30 90","80","28.400 € / 100 kg","","Of a fat content; by weight; exceeding 36%"
"0406400000","0406 40","80","","","Blue-veined cheese and other cheese containing veins produced by Penicillium roqueforti"
"0406401000","0406 40 10","80","0.0%","","Roquefort"
"0406405000","0406 40 50","80","0.0%","","Gorgonzola"
"0406409000","0406 40 90","80","18.600 € / 100 kg","","Other"
"0406900000","0406 90","80","","","Other cheese"
"0406900100","0406 90 01","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For processing"
"0406901300","","10","","","Other"
"0406901300","0406 90 13","80","0.0%","","Emmentaler"
"0406901500","0406 90 15","80","0.0%","","Gruyère; Sbrinz"
"0406901700","0406 90 17","80","0.0%","","Bergkäse; Appenzell"
"0406901800","0406 90 18","80","0.0%","","Fromage fribourgeois; Vacherin Mont d'Or and Tête de Moine"
"0406902100","0406 90 21","80","22.100 € / 100 kg","","Cheddar"
"0406902300","0406 90 23","80","0.0%","","Edam"
"0406902500","0406 90 25","80","0.0%","","Tilsit"
"0406902900","0406 90 29","80","0.0%","","Kashkaval"
"0406903200","0406 90 32","80","0.0%","","Feta"
"0406903500","0406 90 35","80","0.0%","","Kefalo-Tyri"
"0406903700","0406 90 37","80","0.0%","","Finlandia"
"0406903900","0406 90 39","80","0.0%","","Jarlsberg"
"0406905000","","10","","","Other"
"0406905000","0406 90 50","80","0.0%","","Cheese of sheep's milk or buffalo milk in containers containing brine; or in sheepskin or goatskin bottles"
"0406906100","","10","","","Other"
"0406906100","","20","","","Of a fat content; by weight; not exceeding 40% and a water content; by weight; in the non-fatty matter"
"0406906100","","30","","","Not exceeding 47%"
"0406906100","0406 90 61","80","0.0%","","Grana Padano; Parmigiano Reggiano"
"0406906300","0406 90 63","80","0.0%","","Fiore Sardo; Pecorino"
"0406906900","0406 90 69","80","0.0%","","Other"
"0406907300","","10","","","Exceeding 47% but not exceeding 72%"
"0406907300","0406 90 73","80","0.0%","","Provolone"
"0406907400","0406 90 74","80","0.0%","","Maasdam"
"0406907500","0406 90 75","80","0.0%","","Asiago; Caciocavallo; Montasio; Ragusano"
"0406907600","0406 90 76","80","0.0%","","Danbo; Fontal; Fontina; Fynbo; Havarti; Maribo; Samsø"
"0406907800","0406 90 78","80","0.0%","","Gouda"
"0406907900","0406 90 79","80","0.0%","","Esrom; Italico; Kernhem; Saint-Nectaire; Saint-Paulin; Taleggio"
"0406908100","0406 90 81","80","0.0%","","Cantal; Cheshire; Wensleydale; Lancashire; Double Gloucester; Blarney; Colby; Monterey"
"0406908200","0406 90 82","80","0.0%","","Camembert"
"0406908400","0406 90 84","80","0.0%","","Brie"
"0406908500","0406 90 85","80","0.0%","","Kefalograviera; Kasseri"
"0406908600","","10","","","Other cheese; of a water content; by weight; in the non-fatty matter"
"0406908600","0406 90 86","80","0.0%","","Exceeding 47% but not exceeding 52%"
"0406908900","0406 90 89","80","0.0%","","Exceeding 52% but not exceeding 62%"
"0406909200","0406 90 92","80","0.0%","","Exceeding 62% but not exceeding 72%"
"0406909300","0406 90 93","80","0.0%","","Exceeding 72%"
"0406909900","0406 90 99","80","0.0%","","Other"
"0407000000","0407","80","","","Birds' eggs; in shell; fresh; preserved or cooked"
"0407110000","","10","","","Fertilised eggs for incubation"
"0407110000","0407 11","80","0.0%","","Of fowls of the species Gallus domesticus "
"0407190000","0407 19","80","","","Other"
"0407191100","","10","","","Of poultry; other than of fowls of the species Gallus domesticus "
"0407191100","0407 19 11","80","0.0%","","Of turkeys or geese"
"0407191900","0407 19 19","80","0.0%","","Other"
"0407199000","0407 19 90","80","0.0%","","Other"
"0407210000","","10","","","Other fresh eggs"
"0407210000","0407 21","80","0.0%","","Of fowls of the species Gallus domesticus "
"0407290000","0407 29","80","","","Other"
"0407291000","0407 29 10","80","0.0%","","Of poultry; other than of fowls of the species Gallus domesticus "
"0407299000","0407 29 90","80","0.0%","","Other"
"0407900000","0407 90","80","","","Other"
"0407901000","0407 90 10","80","0.0%","","Of poultry"
"0407909000","0407 90 90","80","0.0%","","Other"
"0408000000","0408","80","","","Birds' eggs; not in shell; and egg yolks; fresh; dried; cooked by steaming or by boiling in water; moulded; frozen or otherwise preserved; whether or not containing added sugar or other sweetening matter"
"0408110000","","10","","","Egg yolks"
"0408110000","0408 11","80","","","Dried"
"0408112000","0408 11 20","80","0.0%","","Unfit for human consumption"
"0408118000","0408 11 80","80","0.0%","","Other"
"0408190000","0408 19","80","","","Other"
"0408192000","0408 19 20","80","0.0%","","Unfit for human consumption"
"0408198100","","10","","","Other"
"0408198100","0408 19 81","80","0.0%","","Liquid"
"0408198900","0408 19 89","80","0.0%","","Other; including frozen"
"0408910000","","10","","","Other"
"0408910000","0408 91","80","","","Dried"
"0408912000","0408 91 20","80","0.0%","","Unfit for human consumption"
"0408918000","0408 91 80","80","0.0%","","Other"
"0408990000","0408 99","80","","","Other"
"0408992000","0408 99 20","80","0.0%","","Unfit for human consumption"
"0408998000","0408 99 80","80","0.0%","","Other"
"0409000000","0409","80","0.0%","","Natural honey"
"0410000000","0410","80","0.0%","","Edible products of animal origin; not elsewhere specified or included"
