"8803100010","8803 10 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"8803100020","8803 10 00 20","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Intended to be fitted in aircraft imported duty free or built within the Community"
"8803100090","8803 10 00 90","80","0.0%","","Other"
"8803200000","8803 20","80","","","Undercarriages and parts thereof"
"8803200010","8803 20 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"8803200020","8803 20 00 20","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Intended to be fitted in aircraft imported duty free or built within the Community"
"8803200090","8803 20 00 90","80","0.0%","","Other"
"8803300000","8803 30","80","","","Other parts of aeroplanes or helicopters"
"8803300010","8803 30 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"8803300020","8803 30 00 20","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Intended to be fitted in aircraft imported duty free or built within the Community"
"8803300040","","10","","","Other"
"8803300040","8803 30 00 40","80","0.0%","","Connecting components for use in the production of helicopter tail rotor shafts"
"8803300099","8803 30 00 99","80","0.0%","","Other"
"8803900000","8803 90","80","","","Other"
"8803901000","8803 90 10","80","0.0%","","Of kites"
"8803902100","","10","","","Of spacecraft (including satellites)"
"8803902100","8803 90 21","80","0.0%","","Of telecommunication satellites"
"8803902900","8803 90 29","80","0.0%","","Other"
"8803903000","8803 90 30","80","0.0%","","Of suborbital and spacecraft launch vehicles"
"8803909000","8803 90 90","80","","","Other"
"8803909010","8803 90 90 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"8803909020","8803 90 90 20","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Intended to be fitted in aircraft imported duty free or built within the Community"
"8803909090","8803 90 90 90","80","0.0%","","Other"
"8804000000","8804","80","0.0%","","Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto"
"8805000000","8805","80","","","Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles"
"8805100000","8805 10","80","","","Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof"
"8805101000","8805 10 10","80","0.0%","","Aircraft launching gear and parts thereof"
"8805109000","8805 10 90","80","0.0%","","Other"
"8805210000","","10","","","Ground flying trainers and parts thereof"
"8805210000","8805 21","80","0.0%","","Air combat simulators and parts thereof"
"8805290000","8805 29","80","0.0%","","Other"
