"8600000000","8600","80","","","RAILWAY OR TRAMWAY LOCOMOTIVES; ROLLING STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTROMECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"8601000000","8601","80","","","Rail locomotives powered from an external source of electricity or by electric accumulators"
"8601100000","8601 10","80","0.0%","","Powered from an external source of electricity"
"8601200000","8601 20","80","0.0%","","Powered by electric accumulators"
"8602000000","8602","80","","","Other rail locomotives; locomotive tenders"
"8602100000","8602 10","80","0.0%","","Diesel-electric locomotives"
"8602900000","8602 90","80","0.0%","","Other"
"8603000000","8603","80","","","Self-propelled railway or tramway coaches; vans and trucks; other than those of heading 8604"
"8603100000","8603 10","80","0.0%","","Powered from an external source of electricity"
"8603900000","8603 90","80","0.0%","","Other"
"8604000000","8604","80","0.0%","","Railway or tramway maintenance or service vehicles; whether or not self-propelled (for example; workshops; cranes; ballast tampers; trackliners; testing coaches and track inspection vehicles)"
"8605000000","8605","80","0.0%","","Railway or tramway passenger coaches; not self-propelled; luggage vans; post office coaches and other special purpose railway or tramway coaches; not self-propelled (excluding those of heading 8604)"
"8606000000","8606","80","","","Railway or tramway goods vans and wagons; not self-propelled"
"8606100000","8606 10","80","0.0%","","Tank wagons and the like"
"8606300000","8606 30","80","0.0%","","Self-discharging vans and wagons; other than those of subheading 8606 10"
"8606910000","","10","","","Other"
"8606910000","8606 91","80","","","Covered and closed"
"8606911000","8606 91 10","80","0.0%","","Specially designed for the transport of highly radioactive materials"
"8606918000","8606 91 80","80","0.0%","","Other"
"8606920000","8606 92","80","0.0%","","Open; with non-removable sides of a height exceeding 60 cm"
"8606990000","8606 99","80","0.0%","","Other"
"8607000000","8607","80","","","Parts of railway or tramway locomotives or rolling stock"
"8607110000","","10","","","Bogies; bissel-bogies; axles and wheels; and parts thereof"
"8607110000","8607 11","80","0.0%","","Driving bogies and bissel-bogies"
"8607120000","8607 12","80","0.0%","","Other bogies and bissel-bogies"
"8607190000","8607 19","80","","","Other; including parts"
"8607191000","8607 19 10","80","0.0%","","Axles; assembled or not; wheels and parts thereof"
"8607199000","8607 19 90","80","0.0%","","Parts of bogies; bissel-bogies and the like"
"8607210000","","10","","","Brakes and parts thereof"
"8607210000","8607 21","80","","","Air brakes and parts thereof"
"8607211000","8607 21 10","80","0.0%","","Of cast iron or cast steel"
"8607219000","8607 21 90","80","0.0%","","Other"
"8607290000","8607 29","80","0.0%","","Other"
"8607300000","8607 30","80","0.0%","","Hooks and other coupling devices; buffers; and parts thereof"
"8607910000","","10","","","Other"
"8607910000","8607 91","80","","","Of locomotives"
"8607911000","8607 91 10","80","0.0%","","Axle-boxes and parts thereof"
"8607919000","8607 91 90","80","0.0%","","Other"
"8607990000","8607 99","80","","","Other"
"8607991000","8607 99 10","80","0.0%","","Axle-boxes and parts thereof"
"8607998000","8607 99 80","80","0.0%","","Other"
"8608000000","8608","80","0.0%","","Railway or tramway track fixtures and fittings; mechanical (including electromechanical) signalling; safety or traffic control equipment for railways; tramways; roads; inland waterways; parking facilities; port installations or airfields; parts of the foregoing"
"8609000000","8609","80","","","Containers (including containers for the transport of fluids) specially designed and equipped for carriage by one or more modes of transport"
"8609001000","8609 00 10","80","0.0%","","Containers with an anti-radiation lead covering; for the transport of radioactive materials"
"8609009000","8609 00 90","80","0.0%","","Other"
