"6900000000","6900","80","","","CERAMIC PRODUCTS"
"6901000000","","10","","","I. GOODS OF SILICEOUS FOSSIL MEALS OR OF SIMILAR SILICEOUS EARTHS; AND REFRACTORY GOODS"
"6901000000","6901","80","0.0%","","Bricks; blocks; tiles and other ceramic goods of siliceous fossil meals (for example; kieselguhr; tripolite or diatomite) or of similar siliceous earths"
"6902000000","6902","80","","","Refractory bricks; blocks; tiles and similar refractory ceramic constructional goods; other than those of siliceous fossil meals or similar siliceous earths"
"6902100000","6902 10","80","0.0%","","Containing; by weight; singly or together; more than 50% of the elements Mg; Ca or Cr; expressed as MgO; CaO or Cr<w:vertAlign w:val='subscript'/>2O<w:vertAlign w:val='subscript'/>3"
"6902200000","6902 20","80","","","Containing; by weight; more than 50% of alumina (Al<w:vertAlign w:val='subscript'/>2O<w:vertAlign w:val='subscript'/>3); of silica (SiO<w:vertAlign w:val='subscript'/>2) or of a mixture or compound of these products"
"6902201000","6902 20 10","80","0.0%","","Containing; by weight; 93% or more of silica (SiO<w:vertAlign w:val='subscript'/>2)"
"6902209100","","10","","","Other"
"6902209100","6902 20 91","80","0.0%","","Containing; by weight; more than 7% but less than 45% of alumina (Al<w:vertAlign w:val='subscript'/>2O<w:vertAlign w:val='subscript'/>3)"
"6902209900","6902 20 99","80","0.0%","","Other"
"6902900000","6902 90","80","0.0%","","Other"
"6903000000","6903","80","","","Other refractory ceramic goods (for example; retorts; crucibles; muffles; nozzles; plugs; supports; cupels; tubes; pipes; sheaths and rods); other than those of siliceous fossil meals or of similar siliceous earths"
"6903100000","6903 10","80","0.0%","","Containing; by weight; more than 50% of graphite or other carbon or of a mixture of these products"
"6903200000","6903 20","80","","","Containing; by weight; more than 50% of alumina (Al<w:vertAlign w:val='subscript'/>2O<w:vertAlign w:val='subscript'/>3) or of a mixture or compound of alumina and of silica (SiO<w:vertAlign w:val='subscript'/>2)"
"6903201000","6903 20 10","80","0.0%","","Containing; by weight; less than 45% of alumina (Al<w:vertAlign w:val='subscript'/>2O<w:vertAlign w:val='subscript'/>3)"
"6903209000","6903 20 90","80","0.0%","","Containing; by weight; 45% or more of alumina (Al<w:vertAlign w:val='subscript'/>2O<w:vertAlign w:val='subscript'/>3)"
"6903900000","6903 90","80","","","Other"
"6903901000","6903 90 10","80","0.0%","","Containing; by weight; more than 25% but not more than 50% of graphite or other carbon or of a mixture of these products"
"6903909000","6903 90 90","80","0.0%","","Other"
"6904000000","","10","","","II. OTHER CERAMIC PRODUCTS"
"6904000000","6904","80","","","Ceramic building bricks; flooring blocks; support or filler tiles and the like"
"6904100000","6904 10","80","0.0%","","Building bricks"
"6904900000","6904 90","80","0.0%","","Other"
"6905000000","6905","80","","","Roofing tiles; chimney pots; cowls; chimney liners; architectural ornaments and other ceramic constructional goods"
"6905100000","6905 10","80","0.0%","","Roofing tiles"
"6905900000","6905 90","80","0.0%","","Other"
"6906000000","6906","80","0.0%","","Ceramic pipes; conduits; guttering and pipe fittings"
"6907000000","6907","80","","","Ceramic flags and paving; hearth or wall tiles; ceramic mosaic cubes and the like; whether or not on a backing; finishing ceramics"
"6907210000","","10","","","Flags and paving; hearth or wall tiles; other than those of subheadings 6907 30 and 6907 40"
"6907210000","6907 21","80","5.0%","","Of a water absorption coefficient by weight not exceeding 0.5%"
"6907220000","6907 22","80","5.0%","","Of a water absorption coefficient by weight exceeding 0.5% but not exceeding 10%"
"6907230000","6907 23","80","5.0%","","Of a water absorption coefficient by weight exceeding 10%"
"6907300000","6907 30","80","5.0%","","Mosaic cubes and the like; other than those of subheading 6907 40"
"6907400000","6907 40","80","5.0%","","Finishing ceramics"
"6909000000","6909","80","","","Ceramic wares for laboratory; chemical or other technical uses; ceramic troughs; tubs and similar receptacles of a kind used in agriculture; ceramic pots; jars and similar articles of a kind used for the conveyance or packing of goods"
"6909110000","","10","","","Ceramic wares for laboratory; chemical or other technical uses"
"6909110000","6909 11","80","0.0%","","Of porcelain or china"
"6909120000","6909 12","80","0.0%","","Articles having a hardness equivalent to 9 or more on the Mohs scale"
"6909190000","6909 19","80","0.0%","","Other"
"6909900000","6909 90","80","0.0%","","Other"
"6910000000","6910","80","","","Ceramic sinks; washbasins; washbasin pedestals; baths; bidets; water closet pans; flushing cisterns; urinals and similar sanitary fixtures"
"6910100000","6910 10","80","0.0%","","Of porcelain or china"
"6910900000","6910 90","80","0.0%","","Other"
"6911000000","6911","80","","","Tableware; kitchenware; other household articles and toilet articles; of porcelain or china"
"6911100000","6911 10","80","0.0%","","Tableware and kitchenware"
"6911900000","6911 90","80","0.0%","","Other"
"6912000000","6912","80","","","Ceramic tableware; kitchenware; other household articles and toilet articles; other than of porcelain or china"
"6912002100","","10","","","Tableware and kitchenware"
"6912002100","6912 00 21","80","0.0%","","Of common pottery"
"6912002300","6912 00 23","80","0.0%","","Stoneware"
"6912002500","6912 00 25","80","0.0%","","Earthenware or fine pottery"
"6912002900","6912 00 29","80","0.0%","","Other"
"6912008100","","10","","","Other"
"6912008100","6912 00 81","80","0.0%","","Of common pottery"
"6912008300","6912 00 83","80","0.0%","","Stoneware"
"6912008500","6912 00 85","80","0.0%","","Earthenware or fine pottery"
"6912008900","6912 00 89","80","0.0%","","Other"
"6913000000","6913","80","","","Statuettes and other ornamental ceramic articles"
"6913100000","6913 10","80","0.0%","","Of porcelain or china"
"6913900000","6913 90","80","","","Other"
"6913901000","6913 90 10","80","0.0%","","Of common pottery"
"6913909300","","10","","","Other"
"6913909300","6913 90 93","80","0.0%","","Earthenware or fine pottery"
"6913909800","6913 90 98","80","0.0%","","Other"
"6914000000","6914","80","","","Other ceramic articles"
"6914100000","6914 10","80","0.0%","","Of porcelain or china"
"6914900000","6914 90","80","0.0%","","Other"
