"2200000000","2200","80","","","BEVERAGES; SPIRITS AND VINEGAR"
"2201000000","2201","80","","","Waters; including natural or artificial mineral waters and aerated waters; not containing added sugar or other sweetening matter nor flavoured; ice and snow"
"2201100000","2201 10","80","","","Mineral waters and aerated waters"
"2201101100","","10","","","Natural mineral waters"
"2201101100","2201 10 11","80","0.0%","","Not carbonated"
"2201101900","2201 10 19","80","0.0%","","Other"
"2201109000","2201 10 90","80","0.0%","","Other"
"2201900000","2201 90","80","0.0%","","Other"
"2202000000","2202","80","","","Waters; including mineral waters and aerated waters; containing added sugar or other sweetening matter or flavoured; and other non-alcoholic beverages; not including fruit or vegetable juices of heading 2009"
"2202100000","2202 10","80","0.0%","","Waters; including mineral waters and aerated waters; containing added sugar or other sweetening matter or flavoured"
"2202910000","","10","","","Other"
"2202910000","2202 91","80","0.0%","","Non-alcoholic beer"
"2202990000","2202 99","80","","","Other"
"2202991100","","10","","","Not containing products of headings 0401 to 0404 or fat obtained from products of headings 0401 to 0404"
"2202991100","2202 99 11","80","0.0%","","Soya-based beverages with a protein content of 2.8% or more by weight"
"2202991500","2202 99 15","80","0.0%","","Soya-based beverages with a protein content of less than 2.8% by weight; beverages based on nuts of Chapter 8; cereals of Chapter 10 or seeds of Chapter 12"
"2202991900","2202 99 19","80","0.0%","","Other"
"2202999100","","10","","","Other; containing by weight of fat obtained from the products of headings 0401 to 0404"
"2202999100","2202 99 91","80","0.0%","","Less than 0.2%"
"2202999500","2202 99 95","80","0.0%","","0;2% or more but less than 2%"
"2202999900","2202 99 99","80","0.0%","","2% or more"
"2203000000","2203","80","","","Beer made from malt"
"2203000100","","10","","","In containers holding 10 litres or less"
"2203000100","2203 00 01","80","0.0%","","In bottles"
"2203000900","2203 00 09","80","0.0%","","Other"
"2203001000","2203 00 10","80","0.0%","","In containers holding more than 10 litres"
"2204000000","2204","80","","","Wine of fresh grapes; including fortified wines; grape must other than that of heading 2009"
"2204100000","2204 10","80","","","Sparkling wine"
"2204101100","","10","","","With a protected designation of origin (PDO)"
"2204101100","2204 10 11","80","0.0%","","Champagne"
"2204101300","2204 10 13","80","0.0%","","Cava"
