"1300000000","1300","80","","","LAC; GUMS; RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"1301000000","1301","80","","","Lac; natural gums; resins; gum-resins and oleoresins (for example; balsams)"
"1301200000","1301 20","80","0.0%","","Gum Arabic"
"1301900000","1301 90","80","0.0%","","Other"
"1302000000","1302","80","","","Vegetable saps and extracts; pectic substances; pectinates and pectates; agar-agar and other mucilages and thickeners; whether or not modified; derived from vegetable products"
"1302110000","","10","","","Vegetable saps and extracts"
"1302110000","1302 11","80","0.0%","","Opium"
"1302120000","1302 12","80","0.0%","","Of liquorice"
"1302130000","1302 13","80","0.0%","","Of hops"
"1302140000","1302 14","80","0.0%","","Of ephedra"
"1302190000","1302 19","80","","","Other"
"1302190500","1302 19 05","80","0.0%","","Vanilla oleoresin"
"1302197000","1302 19 70","80","0.0%","","Other"
"1302200000","1302 20","80","","","Pectic substances; pectinates and pectates"
"1302201000","1302 20 10","80","0.0%","","Dry"
"1302209000","1302 20 90","80","0.0%","","Other"
"1302310000","","10","","","Mucilages and thickeners; whether or not modified; derived from vegetable products"
"1302310000","1302 31","80","0.0%","","Agar-agar"
"1302320000","1302 32","80","","","Mucilages and thickeners; whether or not modified; derived from locust beans; locust bean seeds or guar seeds"
"1302321000","1302 32 10","80","0.0%","","Of locust beans or locust bean seeds"
"1302329000","1302 32 90","80","0.0%","","Of guar seeds"
"1302390000","1302 39","80","0.0%","","Other"
