"8900000000","8900","80","","","SHIPS; BOATS AND FLOATING STRUCTURES"
"8901000000","8901","80","","","Cruise ships; excursion boats; ferry-boats; cargo ships; barges and similar vessels for the transport of persons or goods"
"8901100000","8901 10","80","","","Cruise ships; excursion boats and similar vessels principally designed for the transport of persons; ferry-boats of all kinds"
"8901101000","8901 10 10","80","0.0%","","Seagoing"
"8901109000","8901 10 90","80","0.0%","","Other"
"8901200000","8901 20","80","","","Tankers"
"8901201000","8901 20 10","80","0.0%","","Seagoing"
"8901209000","8901 20 90","80","0.0%","","Other"
"8901300000","8901 30","80","","","Refrigerated vessels; other than those of subheading 8901 20"
"8901301000","8901 30 10","80","0.0%","","Seagoing"
"8901309000","8901 30 90","80","0.0%","","Other"
"8901900000","8901 90","80","","","Other vessels for the transport of goods and other vessels for the transport of both persons and goods"
"8901901000","8901 90 10","80","0.0%","","Seagoing"
"8901909000","8901 90 90","80","0.0%","","Other"
"8902000000","8902","80","","","Fishing vessels; factory ships and other vessels for processing or preserving fishery products"
"8902001000","8902 00 10","80","0.0%","","Seagoing"
"8902009000","8902 00 90","80","0.0%","","Other"
"8903000000","8903","80","","","Yachts and other vessels for pleasure or sports; rowing boats and canoes"
"8903100000","8903 10","80","","","Inflatable"
"8903101000","8903 10 10","80","0.0%","","Of a weight not exceeding 100kg each"
"8903109000","8903 10 90","80","0.0%","","Other"
"8903910000","","10","","","Other"
"8903910000","8903 91","80","","","Sailboats; with or without auxiliary motor"
"8903911000","8903 91 10","80","0.0%","","Seagoing"
"8903919000","8903 91 90","80","0.0%","","Other"
"8903920000","8903 92","80","","","Motor boats; other than outboard motor boats"
"8903921000","8903 92 10","80","0.0%","","Seagoing"
"8903929100","","10","","","Other"
"8903929100","8903 92 91","80","0.0%","","Of a length not exceeding 7.5 m"
"8903929900","8903 92 99","80","0.0%","","Of a length exceeding 7.5 m"
"8903990000","8903 99","80","","","Other"
"8903991000","8903 99 10","80","0.0%","","Of a weight not exceeding 100kg each"
"8903999100","","10","","","Other"
"8903999100","8903 99 91","80","0.0%","","Of a length not exceeding 7.5 m"
"8903999900","8903 99 99","80","0.0%","","Of a length exceeding 7.5 m"
"8904000000","8904","80","","","Tugs and pusher craft"
"8904001000","8904 00 10","80","0.0%","","Tugs"
"8904009100","","10","","","Pusher craft"
"8904009100","8904 00 91","80","0.0%","","Seagoing"
"8904009900","8904 00 99","80","0.0%","","Other"
"8905000000","8905","80","","","Light-vessels; fire-floats; dredgers; floating cranes; and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms"
"8905100000","8905 10","80","","","Dredgers"
"8905101000","8905 10 10","80","0.0%","","Seagoing"
"8905109000","8905 10 90","80","0.0%","","Other"
"8905200000","8905 20","80","0.0%","","Floating or submersible drilling or production platforms"
"8905900000","8905 90","80","","","Other"
"8905901000","8905 90 10","80","0.0%","","Seagoing"
"8905909000","8905 90 90","80","0.0%","","Other"
"8906000000","8906","80","","","Other vessels; including warships and lifeboats other than rowing boats"
"8906100000","8906 10","80","0.0%","","Warships"
"8906900000","8906 90","80","","","Other"
"8906901000","8906 90 10","80","0.0%","","Seagoing"
"8906909100","","10","","","Other"
"8906909100","8906 90 91","80","0.0%","","Of a weight not exceeding 100kg each"
"8906909900","8906 90 99","80","0.0%","","Other"
"8907000000","8907","80","","","Other floating structures (for example; rafts; tanks; coffer-dams; landing stages; buoys and beacons)"
"8907100000","8907 10","80","0.0%","","Inflatable rafts"
"8907900000","8907 90","80","0.0%","","Other"
"8908000000","8908","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","Vessels and other floating structures for breaking up"
