"7413000010","7413 00 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","With fittings attached; for use in civil aircraft"
"7413000020","7413 00 00 20","80","0.0%","","Loudspeaker centering ring; consisting of one or more vibration dampers and minimum 2 non-insulated copper cables; therein woven or pressed of the kind used in car loudspeakers"
"7413000090","7413 00 00 90","80","0.0%","","Other"
"7415000000","7415","80","","","Nails; tacks; drawing pins; staples (other than those of heading 8305) and similar articles; of copper or of iron or steel with heads of copper; screws; bolts; nuts; screw hooks; rivets; cotters; cotter pins; washers (including spring washers) and similar articles; of copper"
"7415100000","7415 10","80","0.0%","","Nails and tacks; drawing pins; staples and similar articles"
"7415210000","","10","","","Other articles; not threaded"
"7415210000","7415 21","80","0.0%","","Washers (including spring washers)"
"7415290000","7415 29","80","0.0%","","Other"
"7415330000","","10","","","Other threaded articles"
"7415330000","7415 33","80","0.0%","","Screws; bolts and nuts"
"7415390000","7415 39","80","0.0%","","Other"
"7418000000","7418","80","","","Table; kitchen or other household articles and parts thereof; of copper; pot scourers and scouring or polishing pads; gloves and the like; of copper; sanitary ware and parts thereof; of copper"
"7418100000","7418 10","80","","","Table; kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads; gloves and the like"
"7418101000","7418 10 10","80","0.0%","","Cooking or heating apparatus of a kind used for domestic purposes; non-electric; and parts thereof"
"7418109000","7418 10 90","80","0.0%","","Other"
"7418200000","7418 20","80","0.0%","","Sanitary ware and parts thereof"
"7419000000","7419","80","","","Other articles of copper"
"7419100000","7419 10","80","0.0%","","Chain and parts thereof"
"7419910000","","10","","","Other"
"7419910000","7419 91","80","0.0%","","Cast; moulded; stamped or forged; but not further worked"
"7419990000","7419 99","80","","","Other"
"7419991000","7419 99 10","80","0.0%","","Cloth (including endless bands); grill and netting; of wire of which no cross-sectional dimension exceeds 6 mm; expanded metal"
"7419993000","7419 99 30","80","0.0%","","Springs"
"7419999000","7419 99 90","80","0.0%","","Other"
