"9500000000","9500","80","","","TOYS; GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF"
"9503000000","9503","80","","","Tricycles; scooters; pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size ('scale') models and similar recreational models; working or not; puzzles of all kinds"
"9503001000","9503 00 10","80","0.0%","","Tricycles; scooters; pedal cars and similar wheeled toys; dolls' carriages"
"9503002100","","10","","","Dolls representing only human beings and parts and accessories thereof"
"9503002100","9503 00 21","80","0.0%","","Dolls"
"9503002900","9503 00 29","80","0.0%","","Parts and accessories"
"9503003000","9503 00 30","80","0.0%","","Electric trains; including tracks; signals and other accessories therefor; reduced-size (scale) model assembly kits"
"9503003500","","10","","","Other construction sets and constructional toys"
"9503003500","9503 00 35","80","0.0%","","Of plastics"
"9503003900","9503 00 39","80","0.0%","","Of other materials"
"9503004100","","10","","","Toys representing animals or non-human creatures"
"9503004100","9503 00 41","80","0.0%","","Stuffed"
"9503004900","9503 00 49","80","0.0%","","Other"
"9503005500","9503 00 55","80","0.0%","","Toy musical instruments and apparatus"
"9503006100","","10","","","Puzzles"
"9503006100","9503 00 61","80","0.0%","","Of wood"
"9503006900","9503 00 69","80","0.0%","","Other"
"9503007000","9503 00 70","80","0.0%","","Other toys; put up in sets or outfits"
"9503007500","","10","","","Other toys and models; incorporating a motor"
"9503007500","9503 00 75","80","0.0%","","Of plastics"
"9503007900","9503 00 79","80","0.0%","","Of other materials"
"9503008100","","10","","","Other"
"9503008100","9503 00 81","80","0.0%","","Toy weapons"
"9503008500","9503 00 85","80","0.0%","","Die-cast miniature models of metal"
"9503008700","9503 00 87","80","0.0%","","Portable interactive electronic education devices primarily designed for children"
"9503009500","","10","","","Other"
"9503009500","9503 00 95","80","0.0%","","Of plastics"
"9503009900","9503 00 99","80","0.0%","","Other"
"9504000000","9504","80","","","Video game consoles and machines; articles for funfair; table or parlour games; including pintables; billiards; special tables for casino games and automatic bowling alley equipment"
"9504200000","9504 20","80","0.0%","","Articles and accessories for billiards of all kinds"
"9504300000","9504 30","80","","","Other games; operated by coins; banknotes; bank cards; tokens or by any other means of payment; other than automatic bowling alley equipment"
"9504301000","9504 30 10","80","0.0%","","Games with screen"
"9504302000","9504 30 20","80","0.0%","","Other games"
"9504309000","9504 30 90","80","0.0%","","Parts"
"9504400000","9504 40","80","0.0%","","Playing cards"
"9504500000","9504 50","80","0.0%","","Video game consoles and machines; other than those of subheading 9504 30"
"9504900000","9504 90","80","","","Other"
"9504901000","9504 90 10","80","0.0%","","Electric car racing sets; having the character of competitive games"
"9504908000","9504 90 80","80","0.0%","","Other"
"9505000000","9505","80","","","Festive; carnival or other entertainment articles; including conjuring tricks and novelty jokes"
"9505100000","9505 10","80","","","Articles for Christmas festivities"
"9505101000","9505 10 10","80","0.0%","","Of glass"
"9505109000","9505 10 90","80","0.0%","","Of other materials"
"9505900000","9505 90","80","0.0%","","Other"
"9506000000","9506","80","","","Articles and equipment for general physical exercise; gymnastics; athletics; other sports (including table tennis) or outdoor games; not specified or included elsewhere in this chapter; swimming pools and paddling pools"
"9506110000","","10","","","Snow-skis and other snow-ski equipment"
"9506110000","9506 11","80","","","Skis"
"9506111000","9506 11 10","80","0.0%","","Cross-country skis"
"9506112100","","10","","","Downhill skis"
"9506112100","9506 11 21","80","0.0%","","Monoskis and snowboards"
"9506112900","9506 11 29","80","0.0%","","Other"
"9506118000","9506 11 80","80","0.0%","","Other skis"
"9506120000","9506 12","80","0.0%","","Ski-fastenings (ski-bindings)"
"9506190000","9506 19","80","0.0%","","Other"
"9506210000","","10","","","Water-skis; surf-bοards; sailboards and other water-sport equipment"
"9506210000","9506 21","80","0.0%","","Sailboards"
"9506290000","9506 29","80","0.0%","","Other"
"9506310000","","10","","","Golf clubs and other golf equipment"
"9506310000","9506 31","80","0.0%","","Clubs; complete"
"9506320000","9506 32","80","0.0%","","Balls"
"9506390000","9506 39","80","","","Other"
"9506391000","9506 39 10","80","0.0%","","Parts of golf clubs"
"9506399000","9506 39 90","80","0.0%","","Other"
"9506400000","9506 40","80","0.0%","","Articles and equipment for table tennis"
"9506510000","","10","","","Tennis; badminton or similar rackets; whether or not strung"
"9506510000","9506 51","80","0.0%","","Lawn-tennis rackets; whether or not strung"
"9506590000","9506 59","80","0.0%","","Other"
"9506610000","","10","","","Balls; other than golf balls and table-tennis balls"
"9506610000","9506 61","80","0.0%","","Lawn-tennis balls"
"9506620000","9506 62","80","0.0%","","Inflatable"
"9506690000","9506 69","80","","","Other"
"9506691000","9506 69 10","80","0.0%","","Cricket and polo balls"
