"7300000000","7300","80","","","ARTICLES OF IRON OR STEEL"
"7301000000","7301","80","","","Sheet piling of iron or steel; whether or not drilled; punched or made from assembled elements; welded angles; shapes and sections; of iron or steel"
"7301100000","7301 10","80","0.0%","","Sheet piling"
"7301200000","7301 20","80","0.0%","","Angles; shapes and sections"
"7302000000","7302","80","","","Railway or tramway track construction material of iron or steel; the following: rails; check-rails and rack rails; switch blades; crossing frogs; point rods and other crossing pieces; sleepers (cross-ties); fish-plates; chairs; chair wedges; sole plates (base plates); rail clips; bedplates; ties and other material specialised for jointing or fixing rails"
"7302100000","7302 10","80","","","Rails"
"7302101000","7302 10 10","80","0.0%","","Current-conducting; with parts of non-ferrous metal"
"7302102200","","10","","","Other"
"7302102200","","20","","","New"
"7302102200","","30","","","Vignole rails"
"7302102200","7302 10 22","80","0.0%","","Of a weight per metre of 36kg or more"
"7302102800","7302 10 28","80","0.0%","","Of a weight per metre of less than 36kg"
"7302104000","7302 10 40","80","0.0%","","Grooved rails"
"7302105000","7302 10 50","80","0.0%","","Other"
"7302109000","7302 10 90","80","0.0%","","Used"
"7302300000","7302 30","80","0.0%","","Switch blades; crossing frogs; point rods and other crossing pieces"
"7302400000","7302 40","80","0.0%","","Fish-plates and sole plates"
"7302900000","7302 90","80","0.0%","","Other"
"7303000000","7303","80","","","Tubes; pipes and hollow profiles; of cast iron"
"7303001000","7303 00 10","80","0.0%","","Tubes and pipes of a kind used in pressure systems"
"7303009000","7303 00 90","80","0.0%","","Other"
"7304000000","7304","80","","","Tubes; pipes and hollow profiles; seamless; of iron (other than cast iron) or steel"
"7304110000","","10","","","Line pipe of a kind used for oil or gas pipelines"
"7304110000","7304 11","80","0.0%","","Of stainless steel"
"7304190000","7304 19","80","","","Other"
"7304191000","7304 19 10","80","0.0%","","Of an external diameter not exceeding 168.3 mm"
"7304193000","7304 19 30","80","0.0%","","Of an external diameter exceeding 168.3 mm but not exceeding 406.4 mm"
"7304199000","7304 19 90","80","0.0%","","Of an external diameter exceeding 406.4 mm"
"7304220000","","10","","","Casing; tubing and drill pipe; of a kind used in drilling for oil or gas"
"7304220000","7304 22","80","0.0%","","Drill pipe of stainless steel"
"7304230000","7304 23","80","0.0%","","Other drill pipe"
"7304240000","7304 24","80","0.0%","","Other; of stainless steel"
"7304290000","7304 29","80","","","Other"
"7304291000","7304 29 10","80","0.0%","","Of an external diameter not exceeding 168.3 mm"
"7304293000","7304 29 30","80","0.0%","","Of an external diameter exceeding 168.3 mm but not exceeding 406.4 mm"
"7304299000","7304 29 90","80","0.0%","","Of an external diameter exceeding 406.4 mm"
"7304310000","","10","","","Other; of circular cross-section; of iron or non-alloy steel"
"7304310000","7304 31","80","","","Cold-drawn or cold-rolled (cold-reduced)"
"7304312000","7304 31 20","80","0.0%","","Precision tubes"
"7304318000","7304 31 80","80","0.0%","","Other"
"7304390000","7304 39","80","","","Other"
"7304391000","7304 39 10","80","0.0%","","Unworked; straight and of uniform wall thickness; for use solely in the manufacture of tubes and pipes with other cross-sections and wall thicknesses"
"7304395200","","10","","","Other"
"7304395200","","20","","","Threaded or threadable tubes (gas pipe)"
"7304395200","7304 39 52","80","0.0%","","Plated or coated with zinc"
"7304395800","7304 39 58","80","0.0%","","Other"
"7304399200","","10","","","Other; of an external diameter"
"7304399200","7304 39 92","80","0.0%","","Not exceeding 168.3 mm"
"7304399300","7304 39 93","80","0.0%","","Exceeding 168.3 mm but not exceeding 406.4 mm"
"7304399800","7304 39 98","80","0.0%","","Exceeding 406.4 mm"
"7304410000","","10","","","Other; of circular cross-section; of stainless steel"
"7304410000","7304 41","80","0.0%","","Cold-drawn or cold-rolled (cold-reduced)"
"7304490000","7304 49","80","","","Other"
"7304491000","7304 49 10","80","0.0%","","Unworked; straight and of uniform wall thickness; for use solely in the manufacture of tubes and pipes with other cross-sections and wall thicknesses"
"7304499300","","10","","","Other"
"7304499300","7304 49 93","80","0.0%","","Of an external diameter not exceeding 168.3 mm"
"7304499500","7304 49 95","80","0.0%","","Of an external diameter exceeding 168.3 mm but not exceeding 406.4 mm"
"7304499900","7304 49 99","80","0.0%","","Of an external diameter exceeding 406.4 mm"
"7304510000","","10","","","Other; of circular cross-section; of other alloy steel"
"7304510000","7304 51","80","","","Cold-drawn or cold-rolled (cold-reduced)"
"7304511200","","10","","","Straight and of uniform wall thickness; of alloy steel containing by weight not less than 0.9% but not more than 1.15% of carbon; not less than 0.5% but not more than 2% of chromium and; if present; not more than 0.5% of molybdenum; of a length"
"7304511200","7304 51 12","80","0.0%","","Not exceeding 0.5 m"
"7304511800","7304 51 18","80","0.0%","","Exceeding 0.5 m"
"7304518100","","10","","","Other"
"7304518100","7304 51 81","80","0.0%","","Precision tubes"
"7304518900","7304 51 89","80","0.0%","","Other"
"7304590000","7304 59","80","","","Other"
"7304591000","7304 59 10","80","0.0%","","Unworked; straight and of uniform wall thickness; for use solely in the manufacture of tubes and pipes with other cross-sections and wall-thicknesses"
"7304593200","","10","","","Other; straight and of uniform wall thickness; of alloy steel containing by weight not less than 0.9% but not more than 1.15% of carbon; not less than 0.5% but not more than 2% of chromium and; if present; not more than 0.5% of molybdenum; of a length"
"7304593200","7304 59 32","80","0.0%","","Not exceeding 0.5 m"
"7304593800","7304 59 38","80","0.0%","","Exceeding 0.5 m"
"7304599200","","10","","","Other"
"7304599200","7304 59 92","80","0.0%","","Of an external diameter not exceeding 168.3 mm"
