"6400000000","6400","80","","","FOOTWEAR; GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES"
"6401000000","6401","80","","","Waterproof footwear with outer soles and uppers of rubber or of plastics; the uppers of which are neither fixed to the sole nor assembled by stitching; riveting; nailing; screwing; plugging or similar processes"
"6401100000","6401 10","80","0.0%","","Footwear incorporating a protective metal toecap"
"6401920000","","10","","","Other footwear"
"6401920000","6401 92","80","","","Covering the ankle but not covering the knee"
"6401921000","6401 92 10","80","0.0%","","With uppers of rubber"
"6401929000","6401 92 90","80","0.0%","","With uppers of plastics"
"6401990000","6401 99","80","0.0%","","Other"
"6402000000","6402","80","","","Other footwear with outer soles and uppers of rubber or plastics"
"6402120000","","10","","","Sports footwear"
"6402120000","6402 12","80","","","Ski-boots; cross-country ski footwear and snowboard boots"
"6402121000","6402 12 10","80","0.0%","","Ski-boots and cross-country ski footwear"
"6402129000","6402 12 90","80","0.0%","","Snowboard boots"
"6402190000","6402 19","80","0.0%","","Other"
"6402200000","6402 20","80","0.0%","","Footwear with upper straps or thongs assembled to the sole by means of plugs"
"6402910000","","10","","","Other footwear"
"6402910000","6402 91","80","","","Covering the ankle"
"6402911000","6402 91 10","80","0.0%","","Incorporating a protective metal toecap"
"6402919000","6402 91 90","80","0.0%","","Other"
"6402990000","6402 99","80","","","Other"
"6402990500","6402 99 05","80","0.0%","","Incorporating a protective metal toecap"
"6402991000","","10","","","Other"
"6402991000","6402 99 10","80","0.0%","","With uppers of rubber"
"6402993100","","10","","","With uppers of plastics"
"6402993100","","20","","","Footwear with a vamp made of straps or which has one or several pieces cut out"
"6402993100","6402 99 31","80","0.0%","","With sole and heel combined having a height of more than 3 cm"
"6402993900","6402 99 39","80","0.0%","","Other"
"6402995000","6402 99 50","80","0.0%","","Slippers and other indoor footwear"
"6402999100","","10","","","Other; with insoles of a length"
"6402999100","6402 99 91","80","0.0%","","Of less than 24 cm"
"6402999300","","10","","","Of 24 cm or more"
"6402999300","6402 99 93","80","0.0%","","Footwear which cannot be identified as men's or women's footwear"
"6402999600","","10","","","Other"
"6402999600","6402 99 96","80","0.0%","","For men"
"6402999800","6402 99 98","80","0.0%","","For women"
"6403000000","6403","80","","","Footwear with outer soles of rubber; plastics; leather or composition leather and uppers of leather"
"6403120000","","10","","","Sports footwear"
"6403120000","6403 12","80","0.0%","","Ski-boots; cross-country ski footwear and snowboard boots"
"6403190000","6403 19","80","0.0%","","Other"
"6403200000","6403 20","80","0.0%","","Footwear with outer soles of leather; and uppers which consist of leather straps across the instep and around the big toe"
"6403400000","6403 40","80","0.0%","","Other footwear; incorporating a protective metal toecap"
