"5600000000","5600","80","","","WADDING; FELT AND NONWOVENS; SPECIAL YARNS; TWINE; CORDAGE; ROPES AND CABLES AND ARTICLES THEREOF"
"5601000000","5601","80","","","Wadding of textile materials and articles thereof; textile fibres; not exceeding 5 mm in length (flock); textile dust and mill neps"
"5601210000","","10","","","Wadding of textile materials and articles thereof"
"5601210000","5601 21","80","","","Of cotton"
"5601211000","5601 21 10","80","0.0%","","Absorbent"
"5601219000","5601 21 90","80","0.0%","","Other"
"5601220000","5601 22","80","","","Of man-made fibres"
"5601221000","5601 22 10","80","0.0%","","Rolls of a diameter not exceeding 8 mm"
"5601229000","5601 22 90","80","0.0%","","Other"
"5601290000","5601 29","80","0.0%","","Other"
"5601300000","5601 30","80","0.0%","","Textile flock and dust and mill neps"
"5602000000","5602","80","","","Felt; whether or not impregnated; coated; covered or laminated"
"5602100000","5602 10","80","","","Needleloom felt and stitch-bonded fibre fabrics"
"5602101100","","10","","","Not impregnated; coated; covered or laminated"
"5602101100","","20","","","Needleloom felt"
"5602101100","5602 10 11","80","0.0%","","Of jute or other textile bast fibres of heading 5303"
"5602101900","5602 10 19","80","0.0%","","Of other textile materials"
"5602103100","","10","","","Stitch-bonded fibre fabrics"
"5602103100","5602 10 31","80","0.0%","","Of wool or fine animal hair"
"5602103800","5602 10 38","80","0.0%","","Of other textile materials"
"5602109000","5602 10 90","80","0.0%","","Impregnated; coated; covered or laminated"
"5602210000","","10","","","Other felt; not impregnated; coated; covered or laminated"
"5602210000","5602 21","80","0.0%","","Of wool or fine animal hair"
"5602290000","5602 29","80","0.0%","","Of other textile materials"
"5602900000","5602 90","80","0.0%","","Other"
"5603000000","5603","80","","","Nonwovens; whether or not impregnated; coated; covered or laminated"
"5603110000","","10","","","Of man-made filaments"
"5603110000","5603 11","80","","","Weighing not more than 25 g/m<w:vertAlign w:val='superscript'/>2"
"5603111000","5603 11 10","80","0.0%","","Coated or covered"
"5603119000","5603 11 90","80","0.0%","","Other"
"5603120000","5603 12","80","","","Weighing more than 25 g/m<w:vertAlign w:val='superscript'/>2 but not more than 70 g/m<w:vertAlign w:val='superscript'/>2"
"5603121000","5603 12 10","80","0.0%","","Coated or covered"
