"measure_sid","reformat_regulation_id","regulation_id","regulation_id_full","goods_nomenclature_item_id","additional_code_type_id","additional_code_id","measure_type_id","geographical_area_id","validity_start_date","validity_end_date","effective_end_date","ordernumber","national","reduction_indicator","measure_generating_regulation_role","measure_generating_regulation_id","justification_regulation_role","justification_regulation_id","stopped_flag","geographical_area_sid","goods_nomenclature_sid","additional_code_sid","export_refund_nomenclature_sid","regulation_group_id","measure_sid","duty_expression_id","duty_amount","monetary_unit_code","measurement_unit_code","measurement_unit_qualifier_code","oid","operation","operation_date","added_by_id","added_at","national","status","workbasket_id","workbasket_sequence_number","original_duty_expression_id"
3231059,D0818/11,D110818,D1108180,"1106301000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32080,,,PRF,3231059,"01",0,,,,1790348,C,,,,,,,,
3231060,D0818/11,D110818,D1108180,"1106309000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32081,,,PRF,3231060,"01",0,,,,1790349,C,,,,,,,,
3231061,D0818/11,D110818,D1108180,"1108110000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32095,,,PRF,3231061,"01",0,,,,1790350,C,,,,,,,,
3231062,D0818/11,D110818,D1108180,"1108120000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32096,,,PRF,3231062,"01",0,,,,1790351,C,,,,,,,,
3231063,D0818/11,D110818,D1108180,"1108140000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32098,,,PRF,3231063,"01",0,,,,1790352,C,,,,,,,,
3231064,D0818/11,D110818,D1108180,"1108191000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32103,,,PRF,3231064,"01",0,,,,1790353,C,,,,,,,,
3231065,D0818/11,D110818,D1108180,"1108199000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32104,,,PRF,3231065,"01",0,,,,1790354,C,,,,,,,,
3231066,D0818/11,D110818,D1108180,"1108200000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32107,,,PRF,3231066,"01",0,,,,1790355,C,,,,,,,,
3231067,D0818/11,D110818,D1108180,"1109000000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32108,,,PRF,3231067,"01",0,,,,1790356,C,,,,,,,,
3231068,D0818/11,D110818,D1108180,"1209100000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,72960,,,PRF,3231068,"01",0,,,,1790357,C,,,,,,,,
3231069,D0818/11,D110818,D1108180,"1209913000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,76085,,,PRF,3231069,"01",0,,,,1790358,C,,,,,,,,
3231070,D0818/11,D110818,D1108180,"1209918000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,94693,,,PRF,3231070,"01",0,,,,1790359,C,,,,,,,,
3231071,D0818/11,D110818,D1108180,"1210100000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32233,,,PRF,3231071,"01",0,,,,1790360,C,,,,,,,,
3231072,D0818/11,D110818,D1108180,"1210201000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32235,,,PRF,3231072,"01",0,,,,1790361,C,,,,,,,,
3231073,D0818/11,D110818,D1108180,"1210209000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32236,,,PRF,3231073,"01",0,,,,1790362,C,,,,,,,,
3231074,D0818/11,D110818,D1108180,"1302190500",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,59484,,,PRF,3231074,"01",0,,,,1790363,C,,,,,,,,
3231075,D0818/11,D110818,D1108180,"1502109000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,94716,,,PRF,3231075,"01",0,,,,1790364,C,,,,,,,,
3231076,D0818/11,D110818,D1108180,"1502909000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,94715,,,PRF,3231076,"01",0,,,,1790365,C,,,,,,,,
3231077,D0818/11,D110818,D1108180,"1503001900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32370,,,PRF,3231077,"01",0,,,,1790366,C,,,,,,,,
3231078,D0818/11,D110818,D1108180,"1503009000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32372,,,PRF,3231078,"01",0,,,,1790367,C,,,,,,,,
3231079,D0818/11,D110818,D1108180,"1504101000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32375,,,PRF,3231079,"01",0,,,,1790368,C,,,,,,,,
3231080,D0818/11,D110818,D1108180,"1504109900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,56355,,,PRF,3231080,"01",0,,,,1790369,C,,,,,,,,
3231081,D0818/11,D110818,D1108180,"1505001000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,72967,,,PRF,3231081,"01",0,,,,1790370,C,,,,,,,,
3231082,D0818/11,D110818,D1108180,"1507101000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32397,,,PRF,3231082,"01",0,,,,1790371,C,,,,,,,,
3231083,D0818/11,D110818,D1108180,"1507109000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32398,,,PRF,3231083,"01",0,,,,1790372,C,,,,,,,,
3231084,D0818/11,D110818,D1108180,"1507901000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32400,,,PRF,3231084,"01",0,,,,1790373,C,,,,,,,,
3231085,D0818/11,D110818,D1108180,"1507909000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32403,,,PRF,3231085,"01",0,,,,1790374,C,,,,,,,,
3231086,D0818/11,D110818,D1108180,"1508109000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32407,,,PRF,3231086,"01",0,,,,1790375,C,,,,,,,,
3231087,D0818/11,D110818,D1108180,"1508901000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32409,,,PRF,3231087,"01",0,,,,1790376,C,,,,,,,,
3231088,D0818/11,D110818,D1108180,"1508909000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32410,,,PRF,3231088,"01",0,,,,1790377,C,,,,,,,,
3231089,D0818/11,D110818,D1108180,"1509101000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32413,,,PRF,3231089,"01",0,,,,1790378,C,,,,,,,,
3511015,D0818/11,D110818,D1108180,"1509102000",,,"142",NO,2017-01-01 00:00:00,,,,,,1,D1108180,,,false,252,100973,,,PRF,3511015,"01",0,,,,1963767,C,,,,,,,,
3511016,D0818/11,D110818,D1108180,"1509108000",,,"142",NO,2017-01-01 00:00:00,,,,,,1,D1108180,,,false,252,100974,,,PRF,3511016,"01",0,,,,1963768,C,,,,,,,,
3231091,D0818/11,D110818,D1108180,"1509900000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32415,,,PRF,3231091,"01",0,,,,1790380,C,,,,,,,,
3231092,D0818/11,D110818,D1108180,"1510001000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32417,,,PRF,3231092,"01",0,,,,1790381,C,,,,,,,,
3231093,D0818/11,D110818,D1108180,"1510009000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32418,,,PRF,3231093,"01",0,,,,1790382,C,,,,,,,,
3231094,D0818/11,D110818,D1108180,"1511109000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32422,,,PRF,3231094,"01",0,,,,1790383,C,,,,,,,,
3231095,D0818/11,D110818,D1108180,"1511901100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32425,,,PRF,3231095,"01",0,,,,1790384,C,,,,,,,,
3231096,D0818/11,D110818,D1108180,"1511901900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32428,,,PRF,3231096,"01",0,,,,1790385,C,,,,,,,,
3231104,D0818/11,D110818,D1108180,"1511909100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32432,,,PRF,3231104,"01",0,,,,1790386,C,,,,,,,,
3231105,D0818/11,D110818,D1108180,"1511909900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32433,,,PRF,3231105,"01",0,,,,1790387,C,,,,,,,,
3231106,D0818/11,D110818,D1108180,"1512111000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32437,,,PRF,3231106,"01",0,,,,1790388,C,,,,,,,,
3231107,D0818/11,D110818,D1108180,"1512119100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32441,,,PRF,3231107,"01",0,,,,1790389,C,,,,,,,,
3231108,D0818/11,D110818,D1108180,"1512119900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32442,,,PRF,3231108,"01",0,,,,1790390,C,,,,,,,,
3231109,D0818/11,D110818,D1108180,"1512191000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32444,,,PRF,3231109,"01",0,,,,1790391,C,,,,,,,,
3231110,D0818/11,D110818,D1108180,"1512199000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,77187,,,PRF,3231110,"01",0,,,,1790392,C,,,,,,,,
3231116,D0818/11,D110818,D1108180,"1512211000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32450,,,PRF,3231116,"01",0,,,,1790393,C,,,,,,,,
3231117,D0818/11,D110818,D1108180,"1512219000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32451,,,PRF,3231117,"01",0,,,,1790394,C,,,,,,,,
3231118,D0818/11,D110818,D1108180,"1512291000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32453,,,PRF,3231118,"01",0,,,,1790395,C,,,,,,,,
3231119,D0818/11,D110818,D1108180,"1512299000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32454,,,PRF,3231119,"01",0,,,,1790396,C,,,,,,,,
3231125,D0818/11,D110818,D1108180,"1513111000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32458,,,PRF,3231125,"01",0,,,,1790397,C,,,,,,,,
3231126,D0818/11,D110818,D1108180,"1513119100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32460,,,PRF,3231126,"01",0,,,,1790398,C,,,,,,,,
3231127,D0818/11,D110818,D1108180,"1513119900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32461,,,PRF,3231127,"01",0,,,,1790399,C,,,,,,,,
3231128,D0818/11,D110818,D1108180,"1513191100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32464,,,PRF,3231128,"01",0,,,,1790400,C,,,,,,,,
3231129,D0818/11,D110818,D1108180,"1513191900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32467,,,PRF,3231129,"01",0,,,,1790401,C,,,,,,,,
3231130,D0818/11,D110818,D1108180,"1513193000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32471,,,PRF,3231130,"01",0,,,,1790402,C,,,,,,,,
3231233,D0818/11,D110818,D1108180,"1513199100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32473,,,PRF,3231233,"01",0,,,,1790465,C,,,,,,,,
3231234,D0818/11,D110818,D1108180,"1513199900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32474,,,PRF,3231234,"01",0,,,,1790466,C,,,,,,,,
3231235,D0818/11,D110818,D1108180,"1513211000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,77190,,,PRF,3231235,"01",0,,,,1790467,C,,,,,,,,
3231236,D0818/11,D110818,D1108180,"1513213000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32481,,,PRF,3231236,"01",0,,,,1790468,C,,,,,,,,
3231237,D0818/11,D110818,D1108180,"1513219000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32482,,,PRF,3231237,"01",0,,,,1790469,C,,,,,,,,
3231238,D0818/11,D110818,D1108180,"1513291100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32490,,,PRF,3231238,"01",0,,,,1790470,C,,,,,,,,
3231239,D0818/11,D110818,D1108180,"1513291900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32493,,,PRF,3231239,"01",0,,,,1790471,C,,,,,,,,
3231240,D0818/11,D110818,D1108180,"1513293000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32497,,,PRF,3231240,"01",0,,,,1790472,C,,,,,,,,
3231241,D0818/11,D110818,D1108180,"1513295000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32501,,,PRF,3231241,"01",0,,,,1790473,C,,,,,,,,
3231242,D0818/11,D110818,D1108180,"1513299000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,77192,,,PRF,3231242,"01",0,,,,1790474,C,,,,,,,,
3231243,D0818/11,D110818,D1108180,"1514111000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,72971,,,PRF,3231243,"01",0,,,,1790475,C,,,,,,,,
3231244,D0818/11,D110818,D1108180,"1514119000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,72972,,,PRF,3231244,"01",0,,,,1790476,C,,,,,,,,
3231245,D0818/11,D110818,D1108180,"1514191000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,72974,,,PRF,3231245,"01",0,,,,1790477,C,,,,,,,,
3231246,D0818/11,D110818,D1108180,"1514199000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,72975,,,PRF,3231246,"01",0,,,,1790478,C,,,,,,,,
3231247,D0818/11,D110818,D1108180,"1514911000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,72978,,,PRF,3231247,"01",0,,,,1790479,C,,,,,,,,
3231248,D0818/11,D110818,D1108180,"1514919000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,72979,,,PRF,3231248,"01",0,,,,1790480,C,,,,,,,,
3231249,D0818/11,D110818,D1108180,"1514991000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,72981,,,PRF,3231249,"01",0,,,,1790481,C,,,,,,,,
3231250,D0818/11,D110818,D1108180,"1514999000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,72982,,,PRF,3231250,"01",0,,,,1790482,C,,,,,,,,
3231251,D0818/11,D110818,D1108180,"1515110000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32516,,,PRF,3231251,"01",0,,,,1790483,C,,,,,,,,
3231252,D0818/11,D110818,D1108180,"1515191000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32518,,,PRF,3231252,"01",0,,,,1790484,C,,,,,,,,
3231253,D0818/11,D110818,D1108180,"1515199000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32519,,,PRF,3231253,"01",0,,,,1790485,C,,,,,,,,
3231254,D0818/11,D110818,D1108180,"1515211000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32522,,,PRF,3231254,"01",0,,,,1790486,C,,,,,,,,
3231255,D0818/11,D110818,D1108180,"1515219000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32523,,,PRF,3231255,"01",0,,,,1790487,C,,,,,,,,
3231256,D0818/11,D110818,D1108180,"1515291000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32525,,,PRF,3231256,"01",0,,,,1790488,C,,,,,,,,
3231257,D0818/11,D110818,D1108180,"1515299000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32526,,,PRF,3231257,"01",0,,,,1790489,C,,,,,,,,
3231258,D0818/11,D110818,D1108180,"1515309000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32529,,,PRF,3231258,"01",0,,,,1790490,C,,,,,,,,
3231259,D0818/11,D110818,D1108180,"1515501100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32533,,,PRF,3231259,"01",0,,,,1790491,C,,,,,,,,
3231260,D0818/11,D110818,D1108180,"1515501900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32534,,,PRF,3231260,"01",0,,,,1790492,C,,,,,,,,
3231261,D0818/11,D110818,D1108180,"1515509100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32536,,,PRF,3231261,"01",0,,,,1790493,C,,,,,,,,
3231262,D0818/11,D110818,D1108180,"1515509900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32537,,,PRF,3231262,"01",0,,,,1790494,C,,,,,,,,
3231264,D0818/11,D110818,D1108180,"1515902900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32546,,,PRF,3231264,"01",0,,,,1790496,C,,,,,,,,
3231265,D0818/11,D110818,D1108180,"1515903900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32549,,,PRF,3231265,"01",0,,,,1790497,C,,,,,,,,
3231266,D0818/11,D110818,D1108180,"1515904000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32552,,,PRF,3231266,"01",0,,,,1790498,C,,,,,,,,
3231268,D0818/11,D110818,D1108180,"1515905100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32554,,,PRF,3231268,"01",0,,,,1790500,C,,,,,,,,
3231269,D0818/11,D110818,D1108180,"1515905900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32555,,,PRF,3231269,"01",0,,,,1790501,C,,,,,,,,
3231270,D0818/11,D110818,D1108180,"1515906000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32557,,,PRF,3231270,"01",0,,,,1790502,C,,,,,,,,
3231271,D0818/11,D110818,D1108180,"1515909100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32559,,,PRF,3231271,"01",0,,,,1790503,C,,,,,,,,
3231272,D0818/11,D110818,D1108180,"1515909900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32560,,,PRF,3231272,"01",0,,,,1790504,C,,,,,,,,
3231273,D0818/11,D110818,D1108180,"1516101000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32563,,,PRF,3231273,"01",0,,,,1790505,C,,,,,,,,
3231274,D0818/11,D110818,D1108180,"1516109000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32566,,,PRF,3231274,"01",0,,,,1790506,C,,,,,,,,
3231275,D0818/11,D110818,D1108180,"1516209100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32574,,,PRF,3231275,"01",0,,,,1790507,C,,,,,,,,
3231276,D0818/11,D110818,D1108180,"1516209500",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,56357,,,PRF,3231276,"01",0,,,,1790508,C,,,,,,,,
3231277,D0818/11,D110818,D1108180,"1516209600",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,56359,,,PRF,3231277,"01",0,,,,1790509,C,,,,,,,,
3231278,D0818/11,D110818,D1108180,"1516209800",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,56360,,,PRF,3231278,"01",0,,,,1790510,C,,,,,,,,
3231279,D0818/11,D110818,D1108180,"1517909100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32587,,,PRF,3231279,"01",0,,,,1790511,C,,,,,,,,
3231280,D0818/11,D110818,D1108180,"1517909900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32589,,,PRF,3231280,"01",0,,,,1790512,C,,,,,,,,
3231281,D0818/11,D110818,D1108180,"1518003100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32593,,,PRF,3231281,"01",0,,,,1790513,C,,,,,,,,
3231282,D0818/11,D110818,D1108180,"1518003900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32594,,,PRF,3231282,"01",0,,,,1790514,C,,,,,,,,
3231283,D0818/11,D110818,D1108180,"1518009100",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32606,,,PRF,3231283,"01",0,,,,1790515,C,,,,,,,,
3231284,D0818/11,D110818,D1108180,"1518009500",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32608,,,PRF,3231284,"01",0,,,,1790516,C,,,,,,,,
3231285,D0818/11,D110818,D1108180,"1518009900",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32609,,,PRF,3231285,"01",0,,,,1790517,C,,,,,,,,
3231286,D0818/11,D110818,D1108180,"1602201000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,89226,,,PRF,3231286,"01",0,,,,1790518,C,,,,,,,,
3231287,D0818/11,D110818,D1108180,"1603001000",,,"142",NO,2012-01-01 00:00:00,,,,,,1,D1108180,,,false,252,32754,,,PRF,3231287,"01",0,,,,1790519,C,,,,,,,,
2439819,R0102/76,R760102,R7601020,"1604121000",,,"142",NO,1996-07-01 00:00:00,,,,,,1,R7601020,,,false,252,32769,,,PRF,2439819,"01",3,,,,1286337,C,,,,,,,,
2974606,D0001/94,D940001,D9400010,"1604139091",,,"142",NO,2007-07-01 00:00:00,,,,,,1,D9400010,,,false,252,32796,,,PRF,2974606,"01",3.6,,,,1624809,C,,,,,,,,
2974006,D0001/94,D940001,D9400010,"1604209030",,,"142",NO,2007-07-01 00:00:00,,,,,,1,D9400010,,,false,252,32906,,,PRF,2974006,"01",3.6,,,,1624413,C,,,,,,,,
3583314,D0001/94,D940001,D9400010,"1605100011",,,"142",NO,2017-09-21 00:00:00,,,,,,1,D9400010,,,false,252,103513,,,PRF,3583314,"01",2.2,,,,2007145,C,,,,,,,,
3583315,D0001/94,D940001,D9400010,"1605100019",,,"142",NO,2017-09-21 00:00:00,2018-12-31 00:00:00,,,,,1,D9400010,1,D9400010,false,252,103514,,,PRF,3583315,"01",2.2,,,,2007146,C,,,,,,,,
3665067,D0001/94,D940001,D9400010,"1605100021",,,"142",NO,2019-01-01 00:00:00,,,,,,1,D9400010,,,false,252,104501,,,PRF,3665067,"01",2.2,,,,2052875,C,2019-01-28 00:00:00,,,,,,,
3665068,D0001/94,D940001,D9400010,"1605100029",,,"142",NO,2019-01-01 00:00:00,,,,,,1,D9400010,,,false,252,104499,,,PRF,3665068,"01",2.2,,,,2052876,C,2019-01-28 00:00:00,,,,,,,
3217622,R0102/76,R760102,R7601020,"1605211040",,,"142",NO,2012-01-01 00:00:00,,,,,,1,R7601020,,,false,252,94748,,,PRF,3217622,"01",7.5,,,,1780871,C,,,,,,,,
3385198,R0102/76,R760102,R7601020,"1605211050",,,"142",NO,2014-01-01 00:00:00,,,,,,1,R7601020,,,false,252,98487,,,PRF,3385198,"01",7.5,,,,1887121,C,,,,,,,,
3217626,R0102/76,R760102,R7601020,"1605211091",,,"142",NO,2012-01-01 00:00:00,,,,,,1,R7601020,,,false,252,94751,,,PRF,3217626,"01",7.5,,,,1780875,C,,,,,,,,
3217634,R0102/76,R760102,R7601020,"1605219040",,,"142",NO,2012-01-01 00:00:00,,,,,,1,R7601020,,,false,252,94759,,,PRF,3217634,"01",7.5,,,,1780883,C,,,,,,,,
3385199,R0102/76,R760102,R7601020,"1605219060",,,"142",NO,2014-01-01 00:00:00,,,,,,1,R7601020,,,false,252,98489,,,PRF,3385199,"01",7.5,,,,1887122,C,,,,,,,,
3217635,R0102/76,R760102,R7601020,"1605219091",,,"142",NO,2012-01-01 00:00:00,,,,,,1,R7601020,,,false,252,94764,,,PRF,3217635,"01",7.5,,,,1780884,C,,,,,,,,
3217606,R0102/76,R760102,R7601020,"1605290040",,,"142",NO,2012-01-01 00:00:00,,,,,,1,R7601020,,,false,252,94771,,,PRF,3217606,"01",7.5,,,,1780855,C,,,,,,,,
3385200,R0102/76,R760102,R7601020,"1605290045",,,"142",NO,2014-01-01 00:00:00,,,,,,1,R7601020,,,false,252,98491,,,PRF,3385200,"01",7.5,,,,1887123,C,,,,,,,,
3217612,R0102/76,R760102,R7601020,"1605290091",,,"142",NO,2012-01-01 00:00:00,,,,,,1,R7601020,,,false,252,94775,,,PRF,3217612,"01",7.5,,,,1780861,C,,,,,,,,
3634415,D0760/18,D180760,D1807600,"1702201010",,,"142",NO,2018-10-01 00:00:00,,,,,,1,D1807600,,,false,252,104102,,,PRF,3634415,"01",0,,,,2030735,C,,,,,,,,
3634416,D0760/18,D180760,D1807600,"1702209010",,,"142",NO,2018-10-01 00:00:00,,,,,,1,D1807600,,,false,252,104104,,,PRF,3634416,"01",0,,,,2030736,C,,,,,,,,
2972612,R1691/73,R731691,R7316910,"1702500000",,,"142",NO,2007-07-01 00:00:00,,,,,,1,R7316910,,,false,252,33037,,,PRF,2972612,"01",8,,,,1622809,C,,,,,,,,
2985230,R1686/02,R021686,R0216860,"1704101000",,,"142",NO,2008-01-01 00:00:00,,,,,,4,R0216860,,,false,252,89284,,,PRF,2985230,"01",0,,,,1631781,C,,,,,,,,
2985230,R1686/02,R021686,R0216860,"1704101000",,,"142",NO,2008-01-01 00:00:00,,,,,,4,R0216860,,,false,252,89284,,,PRF,2985230,"04",25.85,EUR,DTN,,1631782,C,,,,,,,,
2985230,R1686/02,R021686,R0216860,"1704101000",,,"142",NO,2008-01-01 00:00:00,,,,,,4,R0216860,,,false,252,89284,,,PRF,2985230,"17",17.9,,,,1631783,C,,,,,,,,
2985250,R1686/02,R021686,R0216860,"1704109000",,,"142",NO,2008-01-01 00:00:00,,,,,,4,R0216860,,,false,252,89285,,,PRF,2985250,"01",0,,,,1631837,C,,,,,,,,
2985250,R1686/02,R021686,R0216860,"1704109000",,,"142",NO,2008-01-01 00:00:00,,,,,,4,R0216860,,,false,252,89285,,,PRF,2985250,"04",29.66,EUR,DTN,,1631838,C,,,,,,,,
2985250,R1686/02,R021686,R0216860,"1704109000",,,"142",NO,2008-01-01 00:00:00,,,,,,4,R0216860,,,false,252,89285,,,PRF,2985250,"17",18.2,,,,1631839,C,,,,,,,,
2972613,R1691/73,R731691,R7316910,"1704901000",,,"142",NO,2007-07-01 00:00:00,,,,,,1,R7316910,,,false,252,33068,,,PRF,2972613,"01",12,,,,1622810,C,,,,,,,,
2972652,R1686/02,R021686,R0216860,"1704903000",,,"142",NO,2007-07-01 00:00:00,,,,,,4,R0216860,,,false,252,33069,,,PRF,2972652,"01",0,,,,1622871,C,,,,,,,,
2972652,R1686/02,R021686,R0216860,"1704903000",,,"142",NO,2007-07-01 00:00:00,,,,,,4,R0216860,,,false,252,33069,,,PRF,2972652,"04",43.59,EUR,DTN,,1622872,C,,,,,,,,
