"measure_sid","reformat_regulation_id","regulation_id","regulation_id_full","goods_nomenclature_item_id","additional_code_type_id","additional_code_id","measure_type_id","geographical_area_id","validity_start_date","validity_end_date","effective_end_date","ordernumber","national","reduction_indicator","measure_generating_regulation_role","measure_generating_regulation_id","justification_regulation_role","justification_regulation_id","stopped_flag","geographical_area_sid","goods_nomenclature_sid","additional_code_sid","export_refund_nomenclature_sid","regulation_group_id","measure_sid","duty_expression_id","duty_amount","monetary_unit_code","measurement_unit_code","measurement_unit_qualifier_code","oid","operation","operation_date","added_by_id","added_at","national","status","workbasket_id","workbasket_sequence_number","original_duty_expression_id"
3632748,D0001/94,D940001,D9400010,"0305321900",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96045,,,PRF,3632748,"01",0,,,,2029723,C,,,,,,,,
3632749,D0001/94,D940001,D9400010,"0305329000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96051,,,PRF,3632749,"01",0,,,,2029724,C,,,,,,,,
3633449,D0001/94,D940001,D9400010,"0305395000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96056,,,PRF,3633449,"01",4.5,,,,2030123,C,,,,,,,,
3632750,D0001/94,D940001,D9400010,"0305399000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96058,,,PRF,3632750,"01",0,,,,2029725,C,,,,,,,,
3633121,D0001/94,D940001,D9400010,"0305430011",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,98913,,,PRF,3633121,"01",4.2,,,,2030047,C,,,,,,,,
3633122,D0001/94,D940001,D9400010,"0305430019",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,98903,,,PRF,3633122,"01",4.2,,,,2030048,C,,,,,,,,
3633123,D0001/94,D940001,D9400010,"0305430090",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96110,,,PRF,3633123,"01",4.2,,,,2030049,C,,,,,,,,
3633124,D0001/94,D940001,D9400010,"0305440000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96111,,,PRF,3633124,"01",4.2,,,,2030050,C,,,,,,,,
3633450,D0001/94,D940001,D9400010,"0305491000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29205,,,PRF,3633450,"01",4.5,,,,2030124,C,,,,,,,,
3633462,D0001/94,D940001,D9400010,"0305492000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29206,,,PRF,3633462,"01",4.8,,,,2030136,C,,,,,,,,
3633125,D0001/94,D940001,D9400010,"0305498000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,59380,,,PRF,3633125,"01",4.2,,,,2030051,C,,,,,,,,
3632751,D0001/94,D940001,D9400010,"0305511000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29217,,,PRF,3632751,"01",0,,,,2029726,C,,,,,,,,
3633105,D0001/94,D940001,D9400010,"0305519010",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29222,,,PRF,3633105,"01",3.9,,,,2030031,C,,,,,,,,
3633106,D0001/94,D940001,D9400010,"0305519020",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29226,,,PRF,3633106,"01",3.9,,,,2030032,C,,,,,,,,
3633107,D0001/94,D940001,D9400010,"0305519030",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29227,,,PRF,3633107,"01",3.9,,,,2030033,C,,,,,,,,
3633005,D0001/94,D940001,D9400010,"0305520000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100657,,,PRF,3633005,"01",3.6,,,,2029968,C,,,,,,,,
3632752,D0001/94,D940001,D9400010,"0305531010",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100662,,,PRF,3632752,"01",0,,,,2029727,C,,,,,,,,
3633108,D0001/94,D940001,D9400010,"0305531090",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100663,,,PRF,3633108,"01",3.9,,,,2030034,C,,,,,,,,
3633006,D0001/94,D940001,D9400010,"0305539000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,101576,,,PRF,3633006,"01",3.6,,,,2029969,C,,,,,,,,
3632957,D0001/94,D940001,D9400010,"0305545000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100666,,,PRF,3632957,"01",3,,,,2029920,C,,,,,,,,
3633007,D0001/94,D940001,D9400010,"0305549000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100667,,,PRF,3633007,"01",3.6,,,,2029970,C,,,,,,,,
3633451,D0001/94,D940001,D9400010,"0305597000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29235,,,PRF,3633451,"01",4.5,,,,2030125,C,,,,,,,,
3633008,D0001/94,D940001,D9400010,"0305598500",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100668,,,PRF,3633008,"01",3.6,,,,2029971,C,,,,,,,,
3632753,D0001/94,D940001,D9400010,"0305620000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29241,,,PRF,3632753,"01",0,,,,2029728,C,,,,,,,,
3632958,D0001/94,D940001,D9400010,"0305630000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29255,,,PRF,3632958,"01",3,,,,2029921,C,,,,,,,,
3633009,D0001/94,D940001,D9400010,"0305640000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96116,,,PRF,3633009,"01",3.6,,,,2029972,C,,,,,,,,
3632754,D0001/94,D940001,D9400010,"0305691000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29261,,,PRF,3632754,"01",0,,,,2029729,C,,,,,,,,
3633452,D0001/94,D940001,D9400010,"0305693000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29265,,,PRF,3633452,"01",4.5,,,,2030126,C,,,,,,,,
3633010,D0001/94,D940001,D9400010,"0305698000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,77171,,,PRF,3633010,"01",3.6,,,,2029973,C,,,,,,,,
3633126,D0001/94,D940001,D9400010,"0305710010",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100961,,,PRF,3633126,"01",4.2,,,,2030052,C,,,,,,,,
3633011,D0001/94,D940001,D9400010,"0305710090",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100962,,,PRF,3633011,"01",3.6,,,,2029974,C,,,,,,,,
3633109,D0001/94,D940001,D9400010,"0305720010",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97269,,,PRF,3633109,"01",3.9,,,,2030035,C,,,,,,,,
3632755,D0001/94,D940001,D9400010,"0305720015",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97264,,,PRF,3632755,"01",0,,,,2029730,C,,,,,,,,
3633110,D0001/94,D940001,D9400010,"0305720020",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97270,,,PRF,3633110,"01",3.9,,,,2030036,C,,,,,,,,
3632756,D0001/94,D940001,D9400010,"0305720025",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97267,,,PRF,3632756,"01",0,,,,2029731,C,,,,,,,,
3633111,D0001/94,D940001,D9400010,"0305720030",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97271,,,PRF,3633111,"01",3.9,,,,2030037,C,,,,,,,,
3632757,D0001/94,D940001,D9400010,"0305720035",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97268,,,PRF,3632757,"01",0,,,,2029732,C,,,,,,,,
3633112,D0001/94,D940001,D9400010,"0305720038",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97265,,,PRF,3633112,"01",3.9,,,,2030038,C,,,,,,,,
3632758,D0001/94,D940001,D9400010,"0305720039",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97266,,,PRF,3632758,"01",0,,,,2029733,C,,,,,,,,
3632959,D0001/94,D940001,D9400010,"0305720041",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97274,,,PRF,3632959,"01",3,,,,2029922,C,,,,,,,,
3633453,D0001/94,D940001,D9400010,"0305720046",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97276,,,PRF,3633453,"01",4.5,,,,2030127,C,,,,,,,,
3633012,D0001/94,D940001,D9400010,"0305720047",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,103211,,,PRF,3633012,"01",3.6,,,,2029975,C,,,,,,,,
3633013,D0001/94,D940001,D9400010,"0305720049",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97272,,,PRF,3633013,"01",3.6,,,,2029976,C,,,,,,,,
3632759,D0001/94,D940001,D9400010,"0305720050",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96202,,,PRF,3632759,"01",0,,,,2029734,C,,,,,,,,
3632960,D0001/94,D940001,D9400010,"0305720051",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97278,,,PRF,3632960,"01",3,,,,2029923,C,,,,,,,,
3632760,D0001/94,D940001,D9400010,"0305720052",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96203,,,PRF,3632760,"01",0,,,,2029735,C,,,,,,,,
3632761,D0001/94,D940001,D9400010,"0305720054",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96204,,,PRF,3632761,"01",0,,,,2029736,C,,,,,,,,
3632763,D0001/94,D940001,D9400010,"0305720056",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96206,,,PRF,3632763,"01",0,,,,2029738,C,,,,,,,,
3633454,D0001/94,D940001,D9400010,"0305720057",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97281,,,PRF,3633454,"01",4.5,,,,2030128,C,,,,,,,,
3633014,D0001/94,D940001,D9400010,"0305720058",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96205,,,PRF,3633014,"01",3.6,,,,2029977,C,,,,,,,,
3633015,D0001/94,D940001,D9400010,"0305720059",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,103522,,,PRF,3633015,"01",3.6,,,,2029978,C,,,,,,,,
3632762,D0001/94,D940001,D9400010,"0305720060",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96211,,,PRF,3632762,"01",0,,,,2029737,C,,,,,,,,
3632961,D0001/94,D940001,D9400010,"0305720061",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97282,,,PRF,3632961,"01",3,,,,2029924,C,,,,,,,,
3632764,D0001/94,D940001,D9400010,"0305720062",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96212,,,PRF,3632764,"01",0,,,,2029739,C,,,,,,,,
3632765,D0001/94,D940001,D9400010,"0305720064",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96213,,,PRF,3632765,"01",0,,,,2029740,C,,,,,,,,
3632766,D0001/94,D940001,D9400010,"0305720069",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97288,,,PRF,3632766,"01",0,,,,2029741,C,,,,,,,,
3633455,D0001/94,D940001,D9400010,"0305720071",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97287,,,PRF,3633455,"01",4.5,,,,2030129,C,,,,,,,,
3633016,D0001/94,D940001,D9400010,"0305720072",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,103213,,,PRF,3633016,"01",3.6,,,,2029979,C,,,,,,,,
3633017,D0001/94,D940001,D9400010,"0305720079",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97286,,,PRF,3633017,"01",3.6,,,,2029980,C,,,,,,,,
3633018,D0001/94,D940001,D9400010,"0305720091",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,103215,,,PRF,3633018,"01",3.6,,,,2029981,C,,,,,,,,
3633019,D0001/94,D940001,D9400010,"0305720099",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,103216,,,PRF,3633019,"01",3.6,,,,2029982,C,,,,,,,,
3633113,D0001/94,D940001,D9400010,"0305790010",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97293,,,PRF,3633113,"01",3.9,,,,2030039,C,,,,,,,,
3632767,D0001/94,D940001,D9400010,"0305790015",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97297,,,PRF,3632767,"01",0,,,,2029742,C,,,,,,,,
3633114,D0001/94,D940001,D9400010,"0305790020",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97294,,,PRF,3633114,"01",3.9,,,,2030040,C,,,,,,,,
3632768,D0001/94,D940001,D9400010,"0305790025",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97298,,,PRF,3632768,"01",0,,,,2029743,C,,,,,,,,
3633115,D0001/94,D940001,D9400010,"0305790030",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97295,,,PRF,3633115,"01",3.9,,,,2030041,C,,,,,,,,
3632769,D0001/94,D940001,D9400010,"0305790035",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97299,,,PRF,3632769,"01",0,,,,2029744,C,,,,,,,,
3633116,D0001/94,D940001,D9400010,"0305790038",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97296,,,PRF,3633116,"01",3.9,,,,2030042,C,,,,,,,,
3632770,D0001/94,D940001,D9400010,"0305790039",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97300,,,PRF,3632770,"01",0,,,,2029745,C,,,,,,,,
3632962,D0001/94,D940001,D9400010,"0305790041",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97302,,,PRF,3632962,"01",3,,,,2029925,C,,,,,,,,
3633456,D0001/94,D940001,D9400010,"0305790046",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97311,,,PRF,3633456,"01",4.5,,,,2030130,C,,,,,,,,
3633020,D0001/94,D940001,D9400010,"0305790047",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,103219,,,PRF,3633020,"01",3.6,,,,2029983,C,,,,,,,,
3633021,D0001/94,D940001,D9400010,"0305790049",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97315,,,PRF,3633021,"01",3.6,,,,2029984,C,,,,,,,,
3632771,D0001/94,D940001,D9400010,"0305790050",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96217,,,PRF,3632771,"01",0,,,,2029746,C,,,,,,,,
3632963,D0001/94,D940001,D9400010,"0305790051",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97304,,,PRF,3632963,"01",3,,,,2029926,C,,,,,,,,
3632772,D0001/94,D940001,D9400010,"0305790052",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96218,,,PRF,3632772,"01",0,,,,2029747,C,,,,,,,,
3632773,D0001/94,D940001,D9400010,"0305790054",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96219,,,PRF,3632773,"01",0,,,,2029748,C,,,,,,,,
3632774,D0001/94,D940001,D9400010,"0305790056",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96220,,,PRF,3632774,"01",0,,,,2029749,C,,,,,,,,
3633457,D0001/94,D940001,D9400010,"0305790057",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97312,,,PRF,3633457,"01",4.5,,,,2030131,C,,,,,,,,
3633023,D0001/94,D940001,D9400010,"0305790058",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96221,,,PRF,3633023,"01",3.6,,,,2029986,C,,,,,,,,
3633022,D0001/94,D940001,D9400010,"0305790059",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,103523,,,PRF,3633022,"01",3.6,,,,2029985,C,,,,,,,,
3632775,D0001/94,D940001,D9400010,"0305790060",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96223,,,PRF,3632775,"01",0,,,,2029750,C,,,,,,,,
3632964,D0001/94,D940001,D9400010,"0305790061",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97303,,,PRF,3632964,"01",3,,,,2029927,C,,,,,,,,
3632776,D0001/94,D940001,D9400010,"0305790062",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96227,,,PRF,3632776,"01",0,,,,2029751,C,,,,,,,,
3632777,D0001/94,D940001,D9400010,"0305790064",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,96225,,,PRF,3632777,"01",0,,,,2029752,C,,,,,,,,
3632778,D0001/94,D940001,D9400010,"0305790069",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97316,,,PRF,3632778,"01",0,,,,2029753,C,,,,,,,,
3633458,D0001/94,D940001,D9400010,"0305790071",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97313,,,PRF,3633458,"01",4.5,,,,2030132,C,,,,,,,,
3633024,D0001/94,D940001,D9400010,"0305790072",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,103220,,,PRF,3633024,"01",3.6,,,,2029987,C,,,,,,,,
3633025,D0001/94,D940001,D9400010,"0305790079",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97317,,,PRF,3633025,"01",3.6,,,,2029988,C,,,,,,,,
3633026,D0001/94,D940001,D9400010,"0305790091",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,103218,,,PRF,3633026,"01",3.6,,,,2029989,C,,,,,,,,
3633027,D0001/94,D940001,D9400010,"0305790099",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,103222,,,PRF,3633027,"01",3.6,,,,2029990,C,,,,,,,,
3633033,D0001/94,D940001,D9400010,"0306111000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,57452,,,PRF,3633033,"01",3.7,,,,2029996,C,,,,,,,,
3633034,D0001/94,D940001,D9400010,"0306119000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,57453,,,PRF,3633034,"01",3.7,,,,2029997,C,,,,,,,,
3632784,D0001/94,D940001,D9400010,"0306121000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29276,,,PRF,3632784,"01",1.8,,,,2029758,C,,,,,,,,
3633463,D0001/94,D940001,D9400010,"0306129000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29277,,,PRF,3633463,"01",4.8,,,,2030137,C,,,,,,,,
3632675,D0001/94,D940001,D9400010,"0306141000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29287,,,PRF,3632675,"01",2.2,,,,2029650,C,,,,,,,,
3632676,D0001/94,D940001,D9400010,"0306143000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29288,,,PRF,3632676,"01",2.2,,,,2029651,C,,,,,,,,
3632677,D0001/94,D940001,D9400010,"0306149000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29289,,,PRF,3632677,"01",2.2,,,,2029652,C,,,,,,,,
3632678,D0001/94,D940001,D9400010,"0306191000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29291,,,PRF,3632678,"01",2.2,,,,2029653,C,,,,,,,,
3633028,D0001/94,D940001,D9400010,"0306199000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29293,,,PRF,3633028,"01",3.6,,,,2029991,C,,,,,,,,
3633035,D0001/94,D940001,D9400010,"0306310000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100688,,,PRF,3633035,"01",3.7,,,,2029998,C,,,,,,,,
3632902,D0001/94,D940001,D9400010,"0306321000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100690,,,PRF,3632902,"01",2.4,,,,2029865,C,,,,,,,,
3632903,D0001/94,D940001,D9400010,"0306329100",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100692,,,PRF,3632903,"01",2.4,,,,2029866,C,,,,,,,,
3632965,D0001/94,D940001,D9400010,"0306329900",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100693,,,PRF,3632965,"01",3,,,,2029928,C,,,,,,,,
3632679,D0001/94,D940001,D9400010,"0306331000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100698,,,PRF,3632679,"01",2.2,,,,2029654,C,,,,,,,,
3632680,D0001/94,D940001,D9400010,"0306339000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100699,,,PRF,3632680,"01",2.2,,,,2029655,C,,,,,,,,
3632681,D0001/94,D940001,D9400010,"0306391000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100735,,,PRF,3632681,"01",2.2,,,,2029656,C,,,,,,,,
3633029,D0001/94,D940001,D9400010,"0306399020",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100737,,,PRF,3633029,"01",3.6,,,,2029992,C,,,,,,,,
3633030,D0001/94,D940001,D9400010,"0306399090",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100738,,,PRF,3633030,"01",3.6,,,,2029993,C,,,,,,,,
3633036,D0001/94,D940001,D9400010,"0306910000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100742,,,PRF,3633036,"01",3.7,,,,2029999,C,,,,,,,,
3632904,D0001/94,D940001,D9400010,"0306921000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100744,,,PRF,3632904,"01",2.4,,,,2029867,C,,,,,,,,
3632966,D0001/94,D940001,D9400010,"0306929000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100745,,,PRF,3632966,"01",3,,,,2029929,C,,,,,,,,
3632682,D0001/94,D940001,D9400010,"0306931000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100747,,,PRF,3632682,"01",2.2,,,,2029657,C,,,,,,,,
3632683,D0001/94,D940001,D9400010,"0306939000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100748,,,PRF,3632683,"01",2.2,,,,2029658,C,,,,,,,,
3632684,D0001/94,D940001,D9400010,"0306991000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100779,,,PRF,3632684,"01",2.2,,,,2029659,C,,,,,,,,
3633031,D0001/94,D940001,D9400010,"0306999020",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100781,,,PRF,3633031,"01",3.6,,,,2029994,C,,,,,,,,
3633032,D0001/94,D940001,D9400010,"0306999090",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100782,,,PRF,3633032,"01",3.6,,,,2029995,C,,,,,,,,
3632942,D0001/94,D940001,D9400010,"0307119000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,95307,,,PRF,3632942,"01",2.7,,,,2029905,C,,,,,,,,
3632943,D0001/94,D940001,D9400010,"0307120000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100786,,,PRF,3632943,"01",2.7,,,,2029906,C,,,,,,,,
3632944,D0001/94,D940001,D9400010,"0307190000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,95308,,,PRF,3632944,"01",2.7,,,,2029907,C,,,,,,,,
3632905,D0001/94,D940001,D9400010,"0307210091",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97932,,,PRF,3632905,"01",2.4,,,,2029868,C,,,,,,,,
3632906,D0001/94,D940001,D9400010,"0307210099",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,97934,,,PRF,3632906,"01",2.4,,,,2029869,C,,,,,,,,
3632907,D0001/94,D940001,D9400010,"0307229000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100789,,,PRF,3632907,"01",2.4,,,,2029870,C,,,,,,,,
3632908,D0001/94,D940001,D9400010,"0307290000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29339,,,PRF,3632908,"01",2.4,,,,2029871,C,,,,,,,,
3632967,D0001/94,D940001,D9400010,"0307311000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29344,,,PRF,3632967,"01",3,,,,2029930,C,,,,,,,,
3632909,D0001/94,D940001,D9400010,"0307319000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,29345,,,PRF,3632909,"01",2.4,,,,2029872,C,,,,,,,,
3632968,D0001/94,D940001,D9400010,"0307321000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100793,,,PRF,3632968,"01",3,,,,2029931,C,,,,,,,,
3632910,D0001/94,D940001,D9400010,"0307329000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100794,,,PRF,3632910,"01",2.4,,,,2029873,C,,,,,,,,
3632969,D0001/94,D940001,D9400010,"0307392000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100790,,,PRF,3632969,"01",3,,,,2029932,C,,,,,,,,
3632911,D0001/94,D940001,D9400010,"0307398000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100791,,,PRF,3632911,"01",2.4,,,,2029874,C,,,,,,,,
3632912,D0001/94,D940001,D9400010,"0307421000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100800,,,PRF,3632912,"01",2.4,,,,2029875,C,,,,,,,,
3632785,D0001/94,D940001,D9400010,"0307422000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100801,,,PRF,3632785,"01",1.8,,,,2029759,C,,,,,,,,
3632913,D0001/94,D940001,D9400010,"0307423000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100802,,,PRF,3632913,"01",2.4,,,,2029876,C,,,,,,,,
3632786,D0001/94,D940001,D9400010,"0307424000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100803,,,PRF,3632786,"01",1.8,,,,2029760,C,,,,,,,,
3632970,D0001/94,D940001,D9400010,"0307429000",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100804,,,PRF,3632970,"01",3.3,,,,2029933,C,,,,,,,,
3632787,D0001/94,D940001,D9400010,"0307432100",,,"142","2012",2017-09-21 00:00:00,,,,,,1,D9400010,,,false,56,100810,,,PRF,3632787,"01",1.8,,,,2029761,C,,,,,,,,
