2020,0301919011,8.5,,,
2020,0301919019,0,,,
2020,0301919090,0,,,
2020,0302118011,8.5,,,
2020,0302118019,0,,,
2020,0302118090,0,,,
2020,0303149011,8.5,,,
2020,0303149019,0,,,
2020,0303149090,0,,,
2020,0304429010,8.5,,,
2020,0304429090,0,,,
2020,0304829010,8.5,,,
2020,0304829090,0,,,
2020,0305430011,10.5,,,
2020,0305430019,0,,,
2020,0305430090,0,,,
2020,0905100000,2.1,,,
2020,0905200000,0,,,
2020,0907100000,2.8,,,
2020,0907200000,0,,,
2020,1803100000,6.1,,,
2020,1803200000,0,,,
2020,3105100010,3,,,
2020,3105100020,3,,,
2020,3105100030,3,,,
2020,3105100040,3,,,
2020,3105100050,3,,,
2020,3105100090,0,,,
2020,3105201030,3,,,
2020,3105201040,3,,,
2020,3105201050,3,,,
2020,3105201060,3,,,
2020,3105201090,0,,,
2020,3105209000,0,,,
2020,3105510010,3,,,
2020,3105510020,3,,,
2020,3105510030,3,,,
2020,3105510040,3,,,
2020,3105510090,0,,,
2020,3105590010,3,,,
2020,3105590020,3,,,
2020,3105590030,3,,,
2020,3105590040,3,,,
2020,3105590090,0,,,
2020,6103101000,0,,,
2020,6103109000,0,,,
2020,6103220000,0,,,
2020,6103230000,0,,,
2020,6103290000,0,,,
2020,6103310000,9.6,,,
2020,6103320000,9.6,,,
2020,6103330000,9.6,,,
2020,6103390010,9.6,,,
2020,6103390090,9.6,,,
2020,6103410000,0,,,
2020,6103420000,9.6,,,
2020,6103430000,9.6,,,
2020,6103490010,9.6,,,
2020,6103490091,9.6,,,
2020,6103490099,9.6,,,
2020,6104130000,0,,,
2020,6104192000,0,,,
2020,6104199010,0,,,
2020,6104199020,0,,,
2020,6104199090,0,,,
2020,6104220000,0,,,
2020,6104230000,0,,,
2020,6104291000,0,,,
2020,6104299010,0,,,
2020,6104299090,0,,,
2020,6104310000,9.6,,,
2020,6104320000,9.6,,,
2020,6104330000,9.6,,,
2020,6104390010,0,,,
2020,6104390090,0,,,
2020,6104410000,0,,,
2020,6104420000,0,,,
2020,6104430000,0,,,
2020,6104440000,0,,,
2020,6104490000,0,,,
2020,6106100000,0,,,
2020,6106200000,0,,,
2020,6106901000,9.6,,,
2020,6106903000,9.6,,,
2020,6106905000,9.6,,,
2020,6106909000,9.6,,,
2020,6107110000,9.6,,,
2020,6107120000,9.6,,,
2020,6107190000,0,,,
2020,6107210000,9.6,,,
2020,6107220000,9.6,,,
2020,6107290000,9.6,,,
2020,6107910000,0,,,
2020,6107990010,0,,,
2020,6107990020,0,,,
2020,6107990090,0,,,
2020,6108110000,0,,,
2020,6108190000,0,,,
2020,6108210000,9.6,,,
2020,6108220000,9.6,,,
2020,6108290000,9.6,,,
2020,6108310000,9.6,,,
2020,6108320000,9.6,,,
2020,6108390000,9.6,,,
2020,6108910000,0,,,
2020,6108920000,9.6,,,
2020,6108990010,0,,,
2020,6108990090,0,,,
2020,6109100010,9.6,,,
2020,6109100090,9.6,,,
2020,6109902000,0,,,
2020,6109909000,0,,,
2020,6203110000,0,,,
2020,6203120000,0,,,
2020,6203191000,0,,,
2020,6203193000,0,,,
2020,6203199000,0,,,
2020,6203221000,0,,,
2020,6203228000,0,,,
2020,6203231000,0,,,
2020,6203238000,0,,,
2020,6203291100,0,,,
2020,6203291800,0,,,
2020,6203293000,0,,,
2020,6203299000,0,,,
2020,6203310000,9.6,,,
2020,6203321000,9.6,,,
2020,6203329000,9.6,,,
2020,6203331000,9.6,,,
2020,6203339000,9.6,,,
2020,6203391100,9.6,,,
2020,6203391900,9.6,,,
2020,6203399000,9.6,,,
2020,6203411000,9.6,,,
2020,6203413000,9.6,,,
2020,6203419000,9.6,,,
2020,6203421100,9.6,,,
2020,6203423100,9.6,,,
2020,6203423300,9.6,,,
2020,6203423500,9.6,,,
2020,6203425100,9.6,,,
2020,6203425900,9.6,,,
2020,6203429000,9.6,,,
2020,6203431100,9.6,,,
2020,6203431900,9.6,,,
2020,6203433100,9.6,,,
2020,6203433900,9.6,,,
2020,6203439000,9.6,,,
2020,6203491100,9.6,,,
2020,6203491900,9.6,,,
2020,6203493100,9.6,,,
2020,6203493900,9.6,,,
2020,6203495000,9.6,,,
2020,6203499000,9.6,,,
2020,6204110000,0,,,
2020,6204120010,0,,,
2020,6204120090,0,,,
2020,6204130000,0,,,
2020,6204191000,0,,,
2020,6204199000,0,,,
2020,6204210000,0,,,
2020,6204221000,0,,,
2020,6204228010,0,,,
2020,6204228090,0,,,
2020,6204231000,0,,,
2020,6204238000,0,,,
2020,6204291100,0,,,
2020,6204291800,0,,,
2020,6204299010,0,,,
2020,6204299090,0,,,
2020,6204310000,9.6,,,
2020,6204321000,9.6,,,
2020,6204329010,9.6,,,
2020,6204329090,9.6,,,
2020,6204331000,9.6,,,
2020,6204339000,9.6,,,
2020,6204391100,9.6,,,
2020,6204391900,9.6,,,
2020,6204399010,9.6,,,
2020,6204399090,9.6,,,
2020,6204410000,0,,,
2020,6204420010,0,,,
2020,6204420090,0,,,
2020,6204430000,0,,,
2020,6204440010,0,,,
2020,6204440090,0,,,
2020,6204491000,0,,,
2020,6204499010,0,,,
2020,6204499090,0,,,
2020,6204510011,0,,,
2020,6204510019,0,,,
2020,6204510090,0,,,
2020,6204520010,0,,,
2020,6204520090,0,,,
