1032,0101000000,0
1032,0102000000,0
1032,0103000000,0
1032,0104000000,0
1032,0105000000,0
1032,0106000000,0
1032,0201000000,0
1032,0202000000,0
1032,0203000000,0
1032,0204000000,0
1032,0205000000,0
1032,0206000000,0
1032,0207000000,0
1032,0208000000,0
1032,0209000000,0
1032,0210000000,0
1032,0301000000,0
1032,0302000000,0
1032,0303000000,0
1032,0304000000,0
1032,0305000000,0
1032,0306000000,0
1032,0307000000,0
1032,0308000000,0
1032,0401000000,0
1032,0402000000,0
1032,0403000000,0
1032,0404000000,0
1032,0405000000,0
1032,0406000000,0
1032,0407000000,0
1032,0408000000,0
1032,0409000000,0
1032,0410000000,0
1032,0501000000,0
1032,0502000000,0
1032,0504000000,0
1032,0505000000,0
1032,0506000000,0
1032,0507000000,0
1032,0508000000,0
1032,0510000000,0
1032,0511000000,0
1032,0601000000,0
1032,0602000000,0
1032,0603000000,0
1032,0604000000,0
1032,0701000000,0
1032,0702000000,0
1032,0703000000,0
1032,0704000000,0
1032,0705000000,0
1032,0706000000,0
1032,0707000000,0
1032,0708000000,0
1032,0709000000,0
1032,0710000000,0
1032,0711000000,0
1032,0712000000,0
1032,0713000000,0
1032,0714000000,0
1032,0801000000,0
1032,0802000000,0
1032,0803000000,0
1032,0804000000,0
1032,0805000000,0
1032,0806000000,0
1032,0807000000,0
1032,0808000000,0
1032,0809000000,0
1032,0810000000,0
1032,0811000000,0
1032,0812000000,0
1032,0813000000,0
1032,0814000000,0
1032,0901000000,0
1032,0902000000,0
1032,0903000000,0
1032,0904000000,0
1032,0905000000,0
1032,0906000000,0
1032,0907000000,0
1032,0908000000,0
1032,0909000000,0
1032,0910000000,0
1032,1001000000,0
1032,1002000000,0
1032,1003000000,0
1032,1004000000,0
1032,1005000000,0
1032,1006000000,0
1032,1007000000,0
1032,1008000000,0
1032,1101000000,0
1032,1102000000,0
1032,1103000000,0
1032,1104000000,0
1032,1105000000,0
1032,1106000000,0
1032,1107000000,0
1032,1108000000,0
1032,1109000000,0
1032,1201000000,0
1032,1202000000,0
1032,1203000000,0
1032,1204000000,0
1032,1205000000,0
1032,1206000000,0
1032,1207000000,0
1032,1208000000,0
1032,1209000000,0
1032,1210000000,0
1032,1211000000,0
1032,1212000000,0
1032,1213000000,0
1032,1214000000,0
1032,1301000000,0
1032,1302000000,0
1032,1401000000,0
1032,1404000000,0
1032,1501000000,0
1032,1502000000,0
1032,1503000000,0
1032,1504000000,0
1032,1505000000,0
1032,1506000000,0
1032,1507000000,0
1032,1508000000,0
1032,1509000000,0
1032,1510000000,0
1032,1511000000,0
1032,1512000000,0
1032,1513000000,0
1032,1514000000,0
1032,1515000000,0
1032,1516000000,0
1032,1517000000,0
1032,1518000000,0
1032,1520000000,0
1032,1521000000,0
1032,1522000000,0
1032,1601000000,0
1032,1602000000,0
1032,1603000000,0
1032,1604000000,0
1032,1605000000,0
1032,1701000000,0
1032,1702000000,0
1032,1703000000,0
1032,1704000000,0
1032,1801000000,0
1032,1802000000,0
1032,1803000000,0
1032,1804000000,0
1032,1805000000,0
1032,1806000000,0
1032,1901000000,0
1032,1902000000,0
1032,1903000000,0
1032,1904000000,0
1032,1905000000,0
1032,2001000000,0
1032,2002000000,0
1032,2003000000,0
1032,2004000000,0
1032,2005000000,0
1032,2006000000,0
1032,2007000000,0
1032,2008000000,0
1032,2009000000,0
1032,2101000000,0
1032,2102000000,0
1032,2103000000,0
1032,2104000000,0
1032,2105000000,0
1032,2106000000,0
1032,2201000000,0
1032,2202000000,0
1032,2203000000,0
1032,2204000000,0
1032,2205000000,0
1032,2206000000,0
1032,2207000000,0
1032,2208000000,0
1032,2209000000,0
1032,2301000000,0
1032,2302000000,0
1032,2303000000,0
1032,2304000000,0
1032,2305000000,0
1032,2306000000,0
1032,2307000000,0
1032,2308000000,0
1032,2309000000,0
1032,2401000000,0
1032,2402000000,0
1032,2403000000,0
1032,2501000000,0
1032,2502000000,0
1032,2503000000,0
1032,2504000000,0
1032,2505000000,0
1032,2506000000,0
1032,2507000000,0
1032,2508000000,0
1032,2509000000,0
1032,2510000000,0
1032,2511000000,0
1032,2512000000,0
1032,2513000000,0
1032,2514000000,0
1032,2515000000,0
1032,2516000000,0
1032,2517000000,0
1032,2518000000,0
1032,2519000000,0
1032,2520000000,0
1032,2521000000,0
1032,2522000000,0
1032,2523000000,0
1032,2524000000,0
1032,2525000000,0
1032,2526000000,0
1032,2528000000,0
1032,2529000000,0
1032,2530000000,0
1032,2601000000,0
1032,2602000000,0
1032,2603000000,0
1032,2604000000,0
1032,2605000000,0
1032,2606000000,0
1032,2607000000,0
1032,2608000000,0
1032,2609000000,0
1032,2610000000,0
1032,2611000000,0
1032,2612000000,0
1032,2613000000,0
1032,2614000000,0
1032,2615000000,0
1032,2616000000,0
1032,2617000000,0
1032,2618000000,0
1032,2619000000,0
1032,2620000000,0
1032,2621000000,0
1032,2701000000,0
1032,2702000000,0
1032,2703000000,0
1032,2704000000,0
1032,2705000000,0
1032,2706000000,0
1032,2707000000,0
1032,2708000000,0
1032,2709000000,0
1032,2710000000,0
1032,2711000000,0
1032,2712000000,0
1032,2713000000,0
1032,2714000000,0
1032,2715000000,0
1032,2716000000,0
1032,2801000000,0
1032,2802000000,0
1032,2803000000,0
1032,2804000000,0
1032,2805000000,0
1032,2806000000,0
1032,2807000000,0
1032,2808000000,0
1032,2809000000,0
1032,2810000000,0
1032,2811000000,0
1032,2812000000,0
1032,2813000000,0
1032,2814000000,0
1032,2815000000,0
1032,2816000000,0
1032,2817000000,0
1032,2818000000,0
1032,2819000000,0
1032,2820000000,0
1032,2821000000,0
1032,2822000000,0
1032,2823000000,0
1032,2824000000,0
1032,2825000000,0
1032,2826000000,0
1032,2827000000,0
1032,2828000000,0
1032,2829000000,0
1032,2830000000,0
1032,2831000000,0
1032,2832000000,0
1032,2833000000,0
1032,2834000000,0
1032,2835000000,0
1032,2836000000,0
1032,2837000000,0
1032,2839000000,0
1032,2840000000,0
1032,2841000000,0
1032,2842000000,0
1032,2843000000,0
1032,2844000000,0
1032,2845000000,0
1032,2846000000,0
1032,2847000000,0
1032,2849000000,0
1032,2850000000,0
1032,2852000000,0
1032,2853000000,0
1032,2901000000,0
1032,2902000000,0
1032,2903000000,0
1032,2904000000,0
1032,2905000000,0
1032,2906000000,0
1032,2907000000,0
1032,2908000000,0
1032,2909000000,0
1032,2910000000,0
1032,2911000000,0
1032,2912000000,0
1032,2913000000,0
1032,2914000000,0
1032,2915000000,0
1032,2916000000,0
1032,2917000000,0
1032,2918000000,0
1032,2919000000,0
1032,2920000000,0
1032,2921000000,0
1032,2922000000,0
1032,2923000000,0
1032,2924000000,0
1032,2925000000,0
1032,2926000000,0
1032,2927000000,0
1032,2928000000,0
1032,2929000000,0
1032,2930000000,0
1032,2931000000,0
1032,2932000000,0
1032,2933000000,0
1032,2934000000,0
1032,2935000000,0
1032,2936000000,0
1032,2937000000,0
1032,2938000000,0
1032,2939000000,0
1032,2940000000,0
1032,2941000000,0
1032,2942000000,0
1032,3001000000,0
1032,3002000000,0
1032,3003000000,0
1032,3004000000,0
1032,3005000000,0
1032,3006000000,0
1032,3101000000,0
1032,3102000000,0
1032,3103000000,0
1032,3104000000,0
1032,3105000000,0
1032,3201000000,0
1032,3202000000,0
1032,3203000000,0
1032,3204000000,0
1032,3205000000,0
1032,3206000000,0
1032,3207000000,0
1032,3208000000,0
1032,3209000000,0
1032,3210000000,0
1032,3211000000,0
1032,3212000000,0
