2020,0101299000,ID
2020,0101300000,ID
2020,0101900000,ID
2020,0104201000,ID
2020,0106141000,ID
2020,0106391000,ID
2020,0206809100,ID
2020,0206909100,ID
2020,0207149100,ID
2020,0207279100,ID
2020,0207459500,ID
2020,0207559500,ID
2020,0208907000,ID
2020,0210929200,ID
2020,0210991000,ID
2020,0210995900,ID
2020,0210998510,ID
2020,0210998590,ID
2020,0403105100,ID
2020,0403105300,ID
2020,0403105900,ID
2020,0403109100,ID
2020,0403109300,ID
2020,0403109900,ID
2020,0403907100,ID
2020,0403907300,ID
2020,0403907900,ID
2020,0403909100,ID
2020,0403909300,ID
2020,0403909900,ID
2020,0405201000,ID
2020,0405203000,ID
2020,0407199000,ID
2020,0407299000,ID
2020,0407909000,ID
2020,0410000000,ID
2020,0511993900,ID
2020,1501900000,ID
2020,1501900000,UA
2020,1502109000,ID
2020,1502109000,UA
2020,1502909000,ID
2020,1502909000,UA
2020,1503001900,ID
2020,1503001900,UA
2020,1503009000,ID
2020,1503009000,UA
2020,1504101000,ID
2020,1504101000,UA
2020,1504109100,ID
2020,1504109100,UA
2020,1504109900,ID
2020,1504109900,UA
2020,1504201000,ID
2020,1504201000,UA
2020,1504209000,ID
2020,1504209000,UA
2020,1504301000,ID
2020,1504301000,UA
2020,1504309000,ID
2020,1504309000,UA
2020,1505001000,ID
2020,1505001000,UA
2020,1507101000,ID
2020,1507101000,UA
2020,1507109000,ID
2020,1507109000,UA
2020,1507901000,ID
2020,1507901000,UA
2020,1507909000,ID
2020,1507909000,UA
2020,1508101000,ID
2020,1508101000,UA
2020,1508109000,ID
2020,1508109000,UA
2020,1508901000,ID
2020,1508901000,UA
2020,1508909000,ID
2020,1508909000,UA
2020,1511109000,ID
2020,1511109000,UA
2020,1511901100,ID
2020,1511901100,UA
2020,1511901900,ID
2020,1511901900,UA
2020,1511909100,ID
2020,1511909100,UA
2020,1511909900,ID
2020,1511909900,UA
2020,1512111000,ID
2020,1512111000,UA
2020,1512119100,ID
2020,1512119100,UA
2020,1512119900,ID
2020,1512119900,UA
2020,1512191000,ID
2020,1512191000,UA
